eta,max_depth,gamma,colsample_bytree,min_child_weight,subsample,nrounds,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
1,8,0,0.8,1,0.6,500,0.5759418059174157,0.5053183183183183,0.6018548199767713,0.061202560625629114,0.0831578763453079,0.07670086361365491,XGBoost
1,8,0,0.8,1,0.7,500,0.5726591609030633,0.5000045045045045,0.6028943089430895,0.06073592280607609,0.08221230611690429,0.07611837412570352,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6622844865771695,0.44361561561561563,0.7753693379790941,0.05511670102851291,0.07598730379840207,0.0729666848745387,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6649794254184498,0.4437012012012012,0.7812125435540069,0.05572259578205449,0.07589116158389668,0.07438899862421505,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6653732059585719,0.44152852852852853,0.7837317073170732,0.05546803569221099,0.07996995995873146,0.07187723907793934,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6630910971947558,0.4405600600600601,0.7848780487804878,0.05453978598228843,0.07724739257427475,0.07027128702094321,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6622724684614929,0.49234234234234237,0.7239779326364693,0.05329857608123793,0.0766314125763814,0.06821106507208258,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6651883739139837,0.49395045045045044,0.7305365853658536,0.05369346035294132,0.07907055771193426,0.07082000067744253,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6668353614938981,0.4937792792792793,0.7361254355400697,0.05368742286004881,0.0751313384983091,0.06989620956718458,XGBoost
0.01,8,0,0.8,1,0.7,500,0.666233841855793,0.4901951951951952,0.7373368176538908,0.05356089452060662,0.08029771098131537,0.07044264664894531,XGBoost
0.1,8,0,0.8,1,0.4,500,0.625963430329284,0.5156276276276276,0.6556422764227642,0.052192508815829285,0.0795403892962771,0.07111953697618875,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6324563465904929,0.5154684684684685,0.6637688734030197,0.053056823356910025,0.07713464570739459,0.07317769066119093,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6344589188491627,0.5148738738738738,0.6643530778164924,0.050853547572026404,0.07701009640221132,0.0704109012188826,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6347145577633383,0.5126231231231231,0.6694297328687573,0.05599104073303886,0.07925397967625354,0.07194552691303431,XGBoost
1,8,0,0.8,1,0.4,500,0.5670761855060635,0.5138603603603604,0.5767038327526133,0.06162576575619427,0.08545318045763739,0.08343337240295602,XGBoost
1,8,0,0.8,1,0.5,500,0.5749776662551053,0.519518018018018,0.5930731707317073,0.059312093109774915,0.08226090034095607,0.07638980537357244,XGBoost
1,8,0,0.8,1,0.6,500,0.5810844119380705,0.5213753753753754,0.5979756097560975,0.05984556001272549,0.08369379625082822,0.07926471754196755,XGBoost
1,8,0,0.8,1,0.7,500,0.5839079776640752,0.5154594594594595,0.6050592334494773,0.06098137737662602,0.08303374806694441,0.07714938266369464,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6628515457966677,0.435963963963964,0.7958257839721254,0.055709029067675365,0.08098442966472133,0.0730239642251934,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6626355179221033,0.4293243243243243,0.8072555168408827,0.05470563287754404,0.08268236845310215,0.07018202647202686,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6603192251484934,0.42303603603603607,0.8086469221835075,0.05393510971371628,0.08207118118561631,0.06955433873854361,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6540369568174447,0.42047597597597597,0.8080662020905923,0.05345433516885041,0.08177485634969131,0.06876201372235279,XGBoost
0.01,8,0,0.8,1,0.4,500,0.667609804054926,0.49393093093093093,0.73597212543554,0.05509414329452795,0.07959210060724434,0.0737943421847343,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6704572394694346,0.49503303303303303,0.7441811846689895,0.052476429300379095,0.0784854485303858,0.07119755327278629,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6677419614736688,0.4911831831831832,0.748718931475029,0.0531886391679608,0.08080017903098008,0.07096983596122677,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6623109729938998,0.4861711711711712,0.7519895470383275,0.051624072851293126,0.0784040917791746,0.07014754257017376,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6430220926501414,0.5337147147147148,0.6700952380952381,0.05405977404636611,0.07793217615560236,0.07560141365734283,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6442938007694106,0.5293618618618618,0.6756910569105691,0.05394163127876354,0.07878869797493175,0.07702089042267334,XGBoost
0.1,8,0,0.8,1,0.6,500,0.648969465109709,0.5306171171171171,0.683773519163763,0.05311993194757316,0.07897440437653006,0.07210972839081072,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6466514964441794,0.5225675675675676,0.6848687572590012,0.05332486762710338,0.08040502337682594,0.0736182672225274,XGBoost
1,8,0,0.8,1,0.4,500,0.5679332555552068,0.5176726726726727,0.5812462253193961,0.0616622304139297,0.08557911990534751,0.08571635280417948,XGBoost
1,8,0,0.8,1,0.5,500,0.5808785261742578,0.5216306306306306,0.5949570267131242,0.06173235127337761,0.08929273368050444,0.07841181376190445,XGBoost
1,8,0,0.8,1,0.6,500,0.5889653582153582,0.5151681681681681,0.6105516840882694,0.062062678426021006,0.07732675905846868,0.0794822556846543,XGBoost
1,8,0,0.8,1,0.7,500,0.5930525525525525,0.5212957957957958,0.6142288037166086,0.057135407946721645,0.07966648163995678,0.07631651494984219,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6544765157143206,0.4295645645645646,0.7748501742160279,0.05649272442401236,0.08235175392793267,0.07812680539813475,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6562129769141964,0.42393393393393397,0.7793670150987224,0.056037316702165677,0.08162958964738984,0.08050841801424216,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6539579614457663,0.41883333333333334,0.7781335656213705,0.05629277499204024,0.08134280917905923,0.08180036977213216,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6491861417166295,0.416493993993994,0.7785214866434379,0.05691214182552863,0.08459443525358835,0.07884280501582554,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6560460669728962,0.4898873873873874,0.7219163763066202,0.055846172477622164,0.0842793399743158,0.07600869400674688,XGBoost
0.01,8,0,0.8,1,0.5,500,0.65455634118439,0.482966966966967,0.727068524970964,0.055675529570328806,0.08367526936354512,0.07123121959397197,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6550756575390722,0.4759159159159159,0.7299349593495935,0.05480628188085727,0.08011084861840252,0.07654932620747272,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6511340042132725,0.465996996996997,0.7324471544715447,0.054616500794383335,0.08138682136526734,0.07224619529379346,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6315757177037665,0.5282942942942943,0.6644912891986062,0.05417581420748287,0.0860808871687974,0.07568386653812485,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6351604008189374,0.5303678678678678,0.6678594657375145,0.05639437995395082,0.08441268632107798,0.0740226633013776,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6375554012200354,0.5298708708708709,0.6697084785133566,0.0546178517208827,0.0800562423836307,0.0720625830533009,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6351498205522595,0.5173213213213214,0.6729303135888501,0.05607333006056685,0.08405738424013225,0.07082992562367064,XGBoost
1,8,0,0.8,1,0.4,500,0.5597306919288627,0.5101261261261262,0.573479674796748,0.06243933651771815,0.08479755957390202,0.08050761188348252,XGBoost
1,8,0,0.8,1,0.5,500,0.5757735714808886,0.5207672672672673,0.5910429732868757,0.06470289207061208,0.08948026579666472,0.07624371571610651,XGBoost
1,8,0,0.8,1,0.6,500,0.5834616550348257,0.516509009009009,0.6063983739837399,0.06462608401399457,0.08117126638163973,0.07868328022274419,XGBoost
1,8,0,0.8,1,0.7,500,0.5899245691684716,0.5213168168168169,0.610862950058072,0.06422491995090432,0.08398772261091259,0.07798056090765786,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6654958564836614,0.4037042042042042,0.8330662020905923,0.05559795575181494,0.07868950712176105,0.06696226139410238,XGBoost
0.001,8,0,0.8,1,0.5,500,0.66598985658132,0.4047267267267267,0.8343147502903601,0.0549617510922427,0.07838223144464238,0.06665715710392138,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6634669538876856,0.4035900900900901,0.8314529616724738,0.05462300193029711,0.07837200122803684,0.06484935885642823,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6569038367635929,0.40940240240240244,0.8250836236933798,0.052612380016466176,0.0769900085805473,0.06533693263468182,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6650563368246295,0.48963813813813817,0.7430987224157956,0.05441862827837832,0.07812497432866375,0.07002183709625923,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6662882063247917,0.48263063063063066,0.7496109175377468,0.05419462112058635,0.07639800090690121,0.06532106749938497,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6647797693163546,0.47942492492492494,0.7559814169570267,0.05342852237869549,0.07547806425836392,0.06893753718834564,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6601098363171534,0.475003003003003,0.7568606271777003,0.05195777732569821,0.07764259673338224,0.06740336651677353,XGBoost
0.1,8,0,0.8,1,0.4,500,0.625251879056757,0.5234024024024024,0.655288037166086,0.05498696931305863,0.07843949019483425,0.07376705371847937,XGBoost
0.1,8,0,0.8,1,0.5,500,0.630617649007893,0.5257177177177177,0.6656736353077817,0.056352186552539596,0.07990882085398134,0.0740191637449013,XGBoost
0.1,8,0,0.8,1,0.6,500,0.63342297175224,0.5205780780780781,0.6731010452961672,0.05177888963181982,0.07582878972810901,0.0723102885104627,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6322480694980696,0.514966966966967,0.6767746806039489,0.05475780276446471,0.0756330402852348,0.07590870844838753,XGBoost
1,8,0,0.8,1,0.4,500,0.5607104438933708,0.5182657657657658,0.5750917537746806,0.06509599895647185,0.08436387764958152,0.08038516047398415,XGBoost
1,8,0,0.8,1,0.5,500,0.5693223816150645,0.508978978978979,0.5895818815331011,0.062044876817846754,0.08227130905650615,0.07928938029047726,XGBoost
1,8,0,0.8,1,0.6,500,0.5758001686355345,0.511006006006006,0.5976957026713124,0.06223915882720986,0.08344221857831373,0.08031149765100261,XGBoost
1,8,0,0.8,1,0.7,500,0.584449369229857,0.5106711711711712,0.6082508710801394,0.05936332235975349,0.08286100914237093,0.07867069407795507,XGBoost
0.001,8,0,0.8,1,0.4,500,0.65703186025747,0.40655255255255257,0.8174401858304298,0.05367242995207149,0.08265012531936802,0.07469396096175017,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6530571634352123,0.4026981981981982,0.8184692218350755,0.05493258661134298,0.08291559368554575,0.07072629736746015,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6475383685078807,0.3961066066066066,0.8188106852497097,0.055273244113730996,0.08587300887498384,0.07133874857044598,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6393589530296847,0.3870105105105105,0.8118048780487804,0.05360620985635303,0.08271650535027579,0.07145786969661118,XGBoost
0.01,8,0,0.8,1,0.4,500,0.657548944414798,0.4733708708708709,0.7439570267131242,0.05380047354774886,0.08467248226522245,0.07051953090927314,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6544642735069565,0.46301201201201203,0.7501811846689895,0.05362873231078151,0.08319494637450228,0.06929045051556205,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6499317714927471,0.45762762762762765,0.7509895470383275,0.0531119992858904,0.08331567176120758,0.07087018448647928,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6449393696832721,0.4535,0.750177700348432,0.05284561983384866,0.08204706699460437,0.07096102883688471,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6235156123021977,0.51403003003003,0.6631974448315912,0.05395107883863897,0.08169487804924205,0.07242946530999846,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6239129887727448,0.5062867867867868,0.668869918699187,0.05611349175515971,0.08137557702539597,0.07527326582064049,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6223268364182998,0.5068168168168168,0.6687653890824623,0.05469737650364724,0.08417883366941915,0.07307737909610908,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6239094198728345,0.5035465465465465,0.6764227642276422,0.054736906832232736,0.08376844386775646,0.07216062877233519,XGBoost
1,8,0,0.8,1,0.4,500,0.5592967841534915,0.5073303303303304,0.5766596980255517,0.06332189140531255,0.08935570509424835,0.08311213970234316,XGBoost
1,8,0,0.8,1,0.5,500,0.5664434294922099,0.509033033033033,0.5821753774680604,0.0646243863762696,0.08601806568247809,0.07791650778065483,XGBoost
1,8,0,0.8,1,0.6,500,0.5741590083114473,0.5073738738738739,0.596808362369338,0.06472592839864477,0.08717586734400032,0.08198356411705511,XGBoost
1,8,0,0.8,1,0.7,500,0.5762135484787924,0.5065150150150151,0.5997828106852497,0.06046310718144738,0.08431789280825436,0.07282104224258792,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6897963948268826,0.43952552552552554,0.8129279907084785,0.0561014525824995,0.08472489870549826,0.06948524224732129,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6933823448884424,0.43996246246246246,0.8179558652729384,0.056926822482840415,0.08850307422362787,0.06832135823919061,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6938809689480421,0.43882132132132134,0.8193704994192799,0.05667508339676546,0.08926684024267324,0.06839165413816123,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6900483541032322,0.4387402402402403,0.8132694541231127,0.0557794808592438,0.08887561388337421,0.06824244980472521,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6935538779197316,0.5177567567567568,0.7430592334494773,0.05460836707455143,0.08348684480621252,0.07317079565909629,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6983681163742139,0.5160690690690691,0.7530615563298491,0.05297019931888754,0.08381472401887058,0.06855100289596734,XGBoost
0.01,8,0,0.8,1,0.6,500,0.7009771513673952,0.5116936936936937,0.7612334494773519,0.05398268509705402,0.08190391384159412,0.07068348276460955,XGBoost
0.01,8,0,0.8,1,0.7,500,0.7002000476085842,0.5106261261261261,0.7642543554006969,0.05357995393191972,0.08252397575027559,0.07158260429438956,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6517629641836958,0.5454474474474474,0.6673960511033682,0.05737823140735677,0.08215760248892626,0.07350764832644785,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6559904931063467,0.543430930930931,0.6781962833914054,0.05612868223788488,0.07901654555249217,0.07563201091685531,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6608742453254648,0.5450225225225225,0.6836515679442509,0.05497272274409277,0.08131146315473829,0.07150620008682783,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6650382054528396,0.5412627627627628,0.6885679442508711,0.05497032772538598,0.08212693795473726,0.073600966524258,XGBoost
1,8,0,0.8,1,0.4,500,0.574074216638241,0.5222267267267268,0.5876480836236934,0.06568570824522954,0.08824623348468254,0.0795198972575967,XGBoost
1,8,0,0.8,1,0.5,500,0.5872233169580731,0.5279399399399399,0.5984378629500581,0.06279763016924253,0.07966243123315636,0.07475584403628346,XGBoost
1,8,0,0.8,1,0.6,500,0.5962027410685947,0.5291186186186186,0.6093042973286876,0.06286883874991812,0.08301597604912843,0.07755730642892768,XGBoost
1,8,0,0.8,1,0.7,500,0.6088021427350696,0.5270420420420421,0.6259128919860627,0.0606921512526105,0.0837954736621339,0.07194658574525077,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6693197587831734,0.4561831831831832,0.7748745644599303,0.05612123705973709,0.07579938616193727,0.07140862479651706,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6720215877898805,0.4657927927927928,0.7677711962833914,0.05685570705527783,0.07901466722987727,0.06978021460165294,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6724559324132495,0.47194744744744743,0.7633193960511033,0.057324115811989367,0.08390259484837966,0.07330623575535525,XGBoost
0.001,8,0,0.8,1,0.7,500,0.670575951386927,0.4752822822822823,0.7601173054587689,0.056937008611419704,0.08397427117629912,0.07590731677328083,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6721792637585321,0.5172792792792793,0.7225714285714285,0.05243246319400001,0.07795145092179236,0.06981852914113558,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6760244408171238,0.5211636636636636,0.7263612078977932,0.05303238719556535,0.08171854210029211,0.07171722129090499,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6782331041843237,0.5242942942942943,0.729917537746806,0.053182927391448184,0.07968011389485004,0.07149866888334055,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6802501273050053,0.5231366366366367,0.7324796747967479,0.053033052277801404,0.07862326990977672,0.07056064153330502,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6293588719381402,0.5302207207207207,0.6503751451800233,0.053499177522065344,0.08244723492512988,0.07459275162047385,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6345442925503901,0.5345225225225225,0.6584947735191637,0.051597740509981095,0.07618949863478594,0.0721366274935703,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6414053068748191,0.5320915915915916,0.6668350754936121,0.05364904165412782,0.0800278586362257,0.07305831844961842,XGBoost
0.1,8,0,0.8,1,0.7,500,0.645798104724934,0.5333513513513514,0.6717073170731708,0.0519729029374206,0.07714996497537482,0.07530387107278794,XGBoost
1,8,0,0.8,1,0.4,500,0.5608196388897608,0.5142147147147147,0.5702659698025552,0.05938191932260701,0.0849671540134605,0.08509415255352655,XGBoost
1,8,0,0.8,1,0.5,500,0.5707084811292128,0.5192117117117118,0.5803449477351916,0.0626831026549571,0.08092374154951724,0.07788092609558295,XGBoost
1,8,0,0.8,1,0.6,500,0.5782835841067548,0.5162432432432432,0.5917851335656213,0.05992123874387854,0.0856562008246286,0.07678441025684704,XGBoost
1,8,0,0.8,1,0.7,500,0.5894084232315939,0.5158018018018018,0.6054936120789779,0.060065213619564406,0.0849959962254056,0.07886962883466629,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6750282826380387,0.4605075075075075,0.7786585365853659,0.055934791891021914,0.08234815890818892,0.06982976474759264,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6777974708157635,0.46097747747747747,0.7826155632984901,0.05595248902185447,0.0850099213662293,0.0718794874074663,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6773855187940554,0.4602957957957958,0.7868931475029036,0.05537938792110681,0.08506032824228965,0.07025238326725056,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6738677675933773,0.455984984984985,0.7895911730545877,0.05554402301954103,0.08532238517329083,0.07044138661612333,XGBoost
0.01,8,0,0.8,1,0.4,500,0.674625752930631,0.5033693693693694,0.7260313588850175,0.05267800615441575,0.07784887470642499,0.07058640576833666,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6769709247575101,0.504472972972973,0.7304425087108014,0.05353844557818826,0.07965251575365502,0.07056573013039628,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6768098760781688,0.5038828828828829,0.7342160278745644,0.054119105590174105,0.08144460294916962,0.06950585531269621,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6771368066672945,0.4996186186186186,0.741746806039489,0.053374953430050644,0.08377093195945329,0.06909814829600834,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6456515723040114,0.5302747747747748,0.6623298490127758,0.05564125335209467,0.08064493637408064,0.07362039539675863,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6503824878885854,0.5305465465465465,0.6700267131242741,0.05660719769001414,0.08380502682847156,0.07240314511969469,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6523011312706435,0.5271876876876876,0.6733042973286876,0.05497615208865625,0.08329044443795827,0.07282832106534103,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6549290178680423,0.5264534534534535,0.6807932636469222,0.054301217450567915,0.08054647218862343,0.07213190766286637,XGBoost
1,8,0,0.8,1,0.4,500,0.5759785124846101,0.5173453453453454,0.5896445993031358,0.06003939838541513,0.08041346840490574,0.07679919875194915,XGBoost
1,8,0,0.8,1,0.5,500,0.5921181486364413,0.5261591591591591,0.6043461091753775,0.06585131124814951,0.08384746126220795,0.07796626622817202,XGBoost
1,8,0,0.8,1,0.6,500,0.5976434160641477,0.5269084084084085,0.6164692218350755,0.05905236810749315,0.08520784914317107,0.07908558137802382,XGBoost
1,8,0,0.8,1,0.7,500,0.6001996935960351,0.5207747747747747,0.6162439024390244,0.060775320434500714,0.08371083697708132,0.07735474469953715,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6888176591225371,0.4617792792792793,0.7878722415795586,0.054911178887551815,0.07639715964484703,0.07282011329454591,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6940100161136746,0.46484684684684685,0.791896631823461,0.054857123906423555,0.0799840069454905,0.07260456815357595,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6932661215222191,0.46285135135135136,0.79037049941928,0.056020121167153776,0.0835261203141766,0.07357216869834766,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6918919755992927,0.46257207207207207,0.7881451800232288,0.0553169931510583,0.08696320332076535,0.07534035706849959,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6908310409712849,0.5149534534534534,0.73697212543554,0.05418147355565894,0.07866737019173183,0.07336324283059441,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6944927401268864,0.5147012012012012,0.7424227642276423,0.053101895638795464,0.07673830026528025,0.07438072446377658,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6992976486939901,0.5138813813813814,0.7509128919860627,0.05347000878757711,0.07919506395364188,0.07218534679387019,XGBoost
0.01,8,0,0.8,1,0.7,500,0.7002732131085789,0.5163168168168168,0.7554738675958188,0.05306390127183846,0.08361855733593015,0.07246623603895869,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6438991604845263,0.5378363363363363,0.6685574912891986,0.05588688731523571,0.07674407108077652,0.07699431226658478,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6535185760673565,0.5421606606606607,0.6737990708478513,0.056797775007726425,0.07978304239766938,0.07881736301770827,XGBoost
0.1,8,0,0.8,1,0.6,500,0.658800373544276,0.5389144144144145,0.6816817653890824,0.05370791526997848,0.07524824928635977,0.0754535393305054,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6639305376805377,0.5369984984984985,0.6885923344947735,0.056284933253120825,0.07868567174339314,0.07774607970873786,XGBoost
1,8,0,0.8,1,0.4,500,0.5706993090651628,0.5189069069069069,0.5852764227642276,0.06263471552974753,0.08217116196354206,0.08254400890838581,XGBoost
1,8,0,0.8,1,0.5,500,0.5812917691210374,0.514960960960961,0.598849012775842,0.06500470584972656,0.08701957459424432,0.08006879565459991,XGBoost
1,8,0,0.8,1,0.6,500,0.5932902615158713,0.5232702702702703,0.6111405342624855,0.06195318610426989,0.08352249038745252,0.07849331220177695,XGBoost
1,8,0,0.8,1,0.7,500,0.597275053799444,0.5203288288288288,0.6210603948896631,0.05951536596327543,0.07913210610548321,0.07690419806413241,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6685168400107424,0.4626246246246246,0.7630394889663182,0.05526592381128701,0.08038808328003955,0.07551358122281457,XGBoost
0.001,8,0,0.8,1,0.5,500,0.670573701750531,0.4673258258258258,0.7616910569105692,0.05369237893870995,0.07988916741586939,0.07567712239610515,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6716482309835968,0.4696441441441442,0.7612044134727062,0.05407319478998953,0.07901590995343899,0.07733260530314914,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6695102497968352,0.46952402402402404,0.758109175377468,0.05498244020980731,0.08127343431655601,0.07911295269741442,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6640163360224336,0.5026486486486487,0.7201428571428572,0.05296157258299778,0.0801580521443624,0.07288415752611564,XGBoost
0.01,8,0,0.8,1,0.5,500,0.665273241882998,0.505039039039039,0.7216922183507549,0.05221621304996167,0.08070186930862668,0.07413383375368694,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6667358839675913,0.5056921921921922,0.7255168408826945,0.05205207571890321,0.08129017274088074,0.07326355350338214,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6665867819038551,0.5033633633633634,0.7269186991869919,0.0522645297843558,0.08183036733646629,0.07287068991693182,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6303611651721408,0.5209249249249249,0.661527293844367,0.05547995444426565,0.08397761156334344,0.0745430228123277,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6345584617718764,0.5232252252252252,0.6683739837398374,0.05549748147464089,0.08074080706402388,0.07605957132235795,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6359442186088528,0.5215690690690691,0.6689814169570267,0.055038882480328115,0.08320867441662898,0.07491797045115244,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6370859718603621,0.5188033033033033,0.6700243902439025,0.05441593657200655,0.080336720322924507,0.07606133523198193,XGBoost
1,8,0,0.8,1,0.4,500,0.5686905019130629,0.5166426426426427,0.58067131242741,0.0611132122550525,0.08807287568304348,0.07642214091959838,XGBoost
1,8,0,0.8,1,0.5,500,0.5751891909330934,0.5097447447447447,0.5914425087108014,0.062103881764752226,0.08263678051841078,0.0788363924195821,XGBoost
1,8,0,0.8,1,0.6,500,0.5838765594863156,0.5214369369369369,0.5975377468060395,0.06297898196055471,0.08489023427287111,0.07770004244230201,XGBoost
1,8,0,0.8,1,0.7,500,0.5892825970569873,0.5171486486486486,0.6102322880371661,0.06039360444211615,0.0840775319407042,0.07844097006691207,XGBoost
0.001,8,0,0.8,1,0.4,500,0.687109718603621,0.464493993993994,0.8015586527293844,0.0573510741290521,0.07703666454434112,0.06596478582891772,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6857376226400617,0.46701951951951953,0.7988188153310104,0.05736227638220559,0.0784160102808621,0.0678942492555774,XGBoost
0.001,8,0,0.8,1,0.6,500,0.681728092203702,0.46113513513513515,0.795581881533101,0.05666100817135178,0.07874249492189288,0.06788185107088854,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6747188817737598,0.4612627627627628,0.7898188153310105,0.056946932454952574,0.0773756989946434,0.06920114546556831,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6929066296261418,0.5191996996996997,0.7509152148664344,0.05403271312739953,0.08048490197791125,0.06527971399496524,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6925595979254516,0.5197012012012012,0.7545563298490128,0.054222666220038705,0.07837984164531268,0.06559299181932632,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6928854254951816,0.5169639639639639,0.7582520325203252,0.05388880678677985,0.08011059195308065,0.06597247583732177,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6898391727964899,0.5134414414414414,0.75867131242741,0.053596008307666684,0.07813849112488265,0.06774767613432522,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6589937768779233,0.543382882882883,0.6810034843205575,0.05545867056303555,0.07926905950354464,0.06869490373077002,XGBoost
0.1,8,0,0.8,1,0.5,500,0.666947176270347,0.5481321321321322,0.6884587688734031,0.052916774274714966,0.0780703506453716,0.06878157794710335,XGBoost
0.1,8,0,0.8,1,0.6,500,0.669728846442261,0.546481981981982,0.69534262485482,0.054442809238159716,0.08080575698180759,0.07103187778073315,XGBoost
0.1,8,0,0.8,1,0.7,500,0.672729245796319,0.5435555555555556,0.6989965156794425,0.05233177937989286,0.07669974319341895,0.06684207182000135,XGBoost
1,8,0,0.8,1,0.4,500,0.5872378044420727,0.5273633633633634,0.5967979094076655,0.06135874571926278,0.08393957826929925,0.08121779274298074,XGBoost
1,8,0,0.8,1,0.5,500,0.59182855416392,0.5219114114114114,0.6071707317073171,0.060414884626344666,0.08368214247452717,0.07582076277002239,XGBoost
