	level_1	AUC
22534	Cross-validation	0.6904761904761905
22535	Cross-validation	0.7529069767441862
22536	Cross-validation	0.6837855297157622
22537	Cross-validation	0.7341731266149871
22538	Cross-validation	0.7232142857142858
22539	Cross-validation	0.7244897959183674
22540	Cross-validation	0.6921834625322997
22541	Cross-validation	0.7803617571059431
22542	Cross-validation	0.7021963824289406
22543	Cross-validation	0.7496693121693122
22544	Cross-validation	0.7880952380952382
22545	Cross-validation	0.7422480620155039
22546	Cross-validation	0.7635658914728682
22547	Cross-validation	0.7564599483204134
22548	Cross-validation	0.7215608465608465
22549	Cross-validation	0.689795918367347
22550	Cross-validation	0.7364341085271318
22551	Cross-validation	0.6779715762273901
22552	Cross-validation	0.6912144702842378
22553	Cross-validation	0.7361111111111112
22554	Cross-validation	0.6636054421768708
22555	Cross-validation	0.579780361757106
22556	Cross-validation	0.6866925064599483
22557	Cross-validation	0.731266149870801
22558	Cross-validation	0.8039021164021165
22559	Cross-validation	0.7547619047619047
22560	Cross-validation	0.6576227390180879
22561	Cross-validation	0.648578811369509
22562	Cross-validation	0.6947674418604652
22563	Cross-validation	0.7503306878306879
22564	Cross-validation	0.6812925170068027
22565	Cross-validation	0.7913436692506459
22566	Cross-validation	0.6346899224806202
22567	Cross-validation	0.7296511627906976
22568	Cross-validation	0.738756613756614
22569	Cross-validation	0.7700680272108843
22570	Cross-validation	0.7399870801033592
22571	Cross-validation	0.7354651162790699
22572	Cross-validation	0.7642118863049095
22573	Cross-validation	0.6577380952380951
22574	Cross-validation	0.7748299319727892
22575	Cross-validation	0.8116925064599483
22576	Cross-validation	0.7351421188630491
22577	Cross-validation	0.6728036175710594
22578	Cross-validation	0.8048941798941798
22579	Cross-validation	0.7431972789115646
22580	Cross-validation	0.6944444444444445
22581	Cross-validation	0.6831395348837209
22582	Cross-validation	0.6999354005167959
22583	Cross-validation	0.7658730158730158
22584	Cross-validation	0.7527210884353741
22585	Cross-validation	0.6782945736434108
22586	Cross-validation	0.6689276485788114
22587	Cross-validation	0.7302971576227391
22588	Cross-validation	0.7645502645502646
22589	Cross-validation	0.7482993197278911
22590	Cross-validation	0.7887596899224806
22591	Cross-validation	0.7044573643410852
22592	Cross-validation	0.7122093023255814
22593	Cross-validation	0.7033730158730158
22594	Cross-validation	0.6523809523809524
22595	Cross-validation	0.7067183462532299
22596	Cross-validation	0.749031007751938
22597	Cross-validation	0.7386950904392765
22598	Cross-validation	0.7447089947089947
22599	Cross-validation	0.8197278911564625
22600	Cross-validation	0.6501937984496124
22601	Cross-validation	0.7206072351421189
22602	Cross-validation	0.7212532299741603
22603	Cross-validation	0.6960978835978836
22604	Cross-validation	0.6996598639455782
22605	Cross-validation	0.6104651162790697
22606	Cross-validation	0.7903746770025839
22607	Cross-validation	0.6776485788113694
22608	Cross-validation	0.7566137566137565
22609	Cross-validation	0.7027210884353741
22610	Cross-validation	0.770671834625323
22611	Cross-validation	0.666343669250646
22612	Cross-validation	0.682170542635659
22613	Cross-validation	0.7328042328042328
22614	Cross-validation	0.6816326530612244
22615	Cross-validation	0.7416020671834626
22616	Cross-validation	0.7703488372093024
22617	Cross-validation	0.6382428940568475
22618	Cross-validation	0.6917989417989419
22619	Cross-validation	0.773469387755102
22620	Cross-validation	0.8007105943152455
22621	Cross-validation	0.6986434108527132
22622	Cross-validation	0.7697028423772609
22623	Cross-validation	0.7457010582010581
22624	Cross-validation	0.6003401360544218
22625	Cross-validation	0.7461240310077518
22626	Cross-validation	0.7160852713178294
22627	Cross-validation	0.7832687338501292
22628	Cross-validation	0.8035714285714286
22629	Cross-validation	0.6965986394557824
22630	Cross-validation	0.6592377260981912
22631	Cross-validation	0.749031007751938
22632	Cross-validation	0.7183462532299741
22633	Cross-validation	0.6822089947089949
22634	Cross-validation	0.8061224489795918
22635	Cross-validation	0.6824935400516796
22636	Cross-validation	0.728359173126615
22637	Cross-validation	0.70187338501292
22638	Cross-validation	0.7374338624338626
22639	Cross-validation	0.6925170068027211
22640	Cross-validation	0.7858527131782945
22641	Cross-validation	0.599483204134367
22642	Cross-validation	0.7241602067183462
22643	Cross-validation	0.7384259259259259
22644	Cross-validation	0.7751700680272109
22645	Cross-validation	0.6789405684754521
22646	Cross-validation	0.7386950904392766
22647	Cross-validation	0.7506459948320413
22648	Cross-validation	0.7324735449735451
22649	Cross-validation	0.795578231292517
22650	Cross-validation	0.6795865633074936
22651	Cross-validation	0.7412790697674418
22652	Cross-validation	0.8239664082687339
22653	Cross-validation	0.7648809523809523
22654	Cross-validation	0.7989795918367346
22655	Cross-validation	0.7916666666666667
22656	Cross-validation	0.7709948320413438
22657	Cross-validation	0.7206072351421189
22658	Cross-validation	0.6990740740740742
22659	Cross-validation	0.7435374149659864
22660	Cross-validation	0.6905684754521962
22661	Cross-validation	0.6828165374677003
22662	Cross-validation	0.7680878552971576
22663	Cross-validation	0.8095238095238095
22664	Cross-validation	0.6731292517006804
22665	Cross-validation	0.6996124031007753
22666	Cross-validation	0.7561369509043928
22667	Cross-validation	0.747093023255814
22668	Cross-validation	0.7585978835978835
22669	Cross-validation	0.7557823129251701
22670	Cross-validation	0.7832687338501292
22671	Cross-validation	0.7222222222222222
22672	Cross-validation	0.7522609819121446
22673	Cross-validation	0.7172619047619048
22674	Cross-validation	0.691156462585034
22675	Cross-validation	0.7364341085271318
22676	Cross-validation	0.7296511627906976
22677	Cross-validation	0.7632428940568476
22678	Cross-validation	0.755621693121693
22679	Cross-validation	0.66156462585034
22680	Cross-validation	0.7299741602067183
22681	Cross-validation	0.687015503875969
22682	Cross-validation	0.750968992248062
22683	Cross-validation	0.6646825396825397
22684	Cross-validation	0.7744897959183674
22685	Cross-validation	0.6469638242894058
22686	Cross-validation	0.8013565891472868
22687	Cross-validation	0.6831395348837209
22688	Cross-validation	0.7827380952380952
22689	Cross-validation	0.645578231292517
22690	Cross-validation	0.7571059431524547
22691	Cross-validation	0.6954134366925064
22692	Cross-validation	0.7868217054263565
22693	Cross-validation	0.763558201058201
22694	Cross-validation	0.730952380952381
22695	Cross-validation	0.7810077519379844
22696	Cross-validation	0.75
22697	Cross-validation	0.7167312661498708
22698	Cross-validation	0.7457010582010581
22699	Cross-validation	0.6918367346938775
22700	Cross-validation	0.7102713178294573
22701	Cross-validation	0.70671834625323
22702	Cross-validation	0.7325581395348837
22703	Cross-validation	0.7863756613756614
22704	Cross-validation	0.7761904761904762
22705	Cross-validation	0.6925064599483205
22706	Cross-validation	0.7374031007751939
22707	Cross-validation	0.7338501291989663
22708	Cross-validation	0.7576058201058201
22709	Cross-validation	0.6469387755102041
22710	Cross-validation	0.6046511627906977
22711	Cross-validation	0.7277131782945736
22712	Cross-validation	0.7512919896640827
22713	Cross-validation	0.6782407407407407
22714	Cross-validation	0.7391156462585033
22715	Cross-validation	0.7525839793281653
22716	Cross-validation	0.7102713178294573
22717	Cross-validation	0.7522609819121449
22718	Cross-validation	0.6236772486772487
22719	Cross-validation	0.6479591836734693
22720	Cross-validation	0.6686046511627907
22721	Cross-validation	0.7109173126614987
22722	Cross-validation	0.7603359173126615
22723	Cross-validation	0.7364417989417988
22724	Cross-validation	0.6455782312925169
22725	Cross-validation	0.7160852713178294
22726	Cross-validation	0.7813307493540051
22727	Cross-validation	0.7083333333333333
22728	Cross-validation	0.6875000000000001
22729	Cross-validation	0.7183673469387756
22730	Cross-validation	0.6715116279069768
22731	Cross-validation	0.6934754521963824
22732	Cross-validation	0.7803617571059431
22733	Cross-validation	0.6243386243386243
22734	Cross-validation	0.7632653061224489
22735	Cross-validation	0.6372739018087856
22736	Cross-validation	0.6818475452196383
22737	Cross-validation	0.7890826873385014
22738	Cross-validation	0.7585978835978836
22739	Cross-validation	0.7506802721088436
22740	Cross-validation	0.6931524547803618
22741	Cross-validation	0.7296511627906976
22742	Cross-validation	0.7593669250645994
22743	Cross-validation	0.7056878306878307
22744	Cross-validation	0.6510204081632653
22745	Cross-validation	0.6679586563307495
22746	Cross-validation	0.6417958656330749
22747	Cross-validation	0.6883074935400517
22748	Cross-validation	0.7146164021164021
22749	Cross-validation	0.6734693877551021
22750	Cross-validation	0.7393410852713177
22751	Cross-validation	0.7558139534883721
22752	Cross-validation	0.7600129198966408
22753	Cross-validation	0.6825396825396826
22754	Cross-validation	0.7357142857142858
22755	Cross-validation	0.7609819121447029
22756	Cross-validation	0.7354651162790699
22757	Cross-validation	0.7664728682170543
22758	Cross-validation	0.6944444444444444
22759	Cross-validation	0.6391156462585035
22760	Cross-validation	0.7296511627906977
22761	Cross-validation	0.7525839793281653
22762	Cross-validation	0.7177002583979328
22763	Cross-validation	0.5866402116402116
22764	Cross-validation	0.7183673469387755
22765	Cross-validation	0.7890826873385013
22766	Cross-validation	0.6531007751937985
22767	Cross-validation	0.6592377260981911
22768	Cross-validation	0.7334656084656085
22769	Cross-validation	0.7006802721088435
22770	Cross-validation	0.7080103359173127
22771	Cross-validation	0.7900516795865633
22772	Cross-validation	0.751937984496124
22773	Cross-validation	0.8032407407407407
22774	Cross-validation	0.6520408163265305
22775	Cross-validation	0.7138242894056847
22776	Cross-validation	0.7910206718346253
22777	Cross-validation	0.7522609819121446
22778	Cross-validation	0.6729497354497356
22779	Cross-validation	0.6792517006802721
22780	Cross-validation	0.7661498708010336
22781	Cross-validation	0.8071705426356589
22782	Cross-validation	0.7228682170542637
22783	Cross-validation	0.6865079365079365
22784	Cross-validation	0.7224489795918367
22785	Cross-validation	0.7312661498708011
22786	Cross-validation	0.7813307493540051
22787	Cross-validation	0.645671834625323
22788	Cross-validation	0.6984126984126984
22789	Cross-validation	0.7380952380952381
22790	Cross-validation	0.7186692506459947
22791	Cross-validation	0.6153100775193798
22792	Cross-validation	0.7541989664082688
22793	Cross-validation	0.7238756613756614
22794	Cross-validation	0.754421768707483
22795	Cross-validation	0.6724806201550386
22796	Cross-validation	0.7522609819121447
22797	Cross-validation	0.6895994832041343
22798	Cross-validation	0.6329365079365079
22799	Cross-validation	0.7486394557823128
22800	Cross-validation	0.6824935400516796
22801	Cross-validation	0.708656330749354
22802	Cross-validation	0.6854005167958657
22803	Cross-validation	0.6904761904761906
22804	Cross-validation	0.8357142857142856
22805	Cross-validation	0.8226744186046513
22806	Cross-validation	0.7419250645994832
22807	Cross-validation	0.6421188630490957
22808	Cross-validation	0.7443783068783069
22809	Cross-validation	0.7418367346938777
22810	Cross-validation	0.6501937984496126
22811	Cross-validation	0.7299741602067182
22812	Cross-validation	0.7406330749354006
22813	Cross-validation	0.7622354497354498
22814	Cross-validation	0.7748299319727892
22815	Cross-validation	0.7910206718346253
22816	Cross-validation	0.71640826873385
22817	Cross-validation	0.7260981912144702
22818	Cross-validation	0.6732804232804231
22819	Cross-validation	0.7071428571428573
22820	Cross-validation	0.7118863049095607
22821	Cross-validation	0.6834625322997416
22822	Cross-validation	0.7564599483204133
22823	Cross-validation	0.7377645502645502
22824	Cross-validation	0.7408163265306122
22825	Cross-validation	0.7280361757105942
22826	Cross-validation	0.6808785529715762
22827	Cross-validation	0.7306201550387597
22828	Cross-validation	0.7156084656084656
22829	Cross-validation	0.7040816326530612
22830	Cross-validation	0.7441860465116279
22831	Cross-validation	0.6857235142118863
22832	Cross-validation	0.7277131782945736
22833	Cross-validation	0.6140873015873016
22834	Cross-validation	0.7323129251700681
22835	Cross-validation	0.6430878552971576
22836	Cross-validation	0.7593669250645996
22837	Cross-validation	0.7260981912144703
22838	Cross-validation	0.6812169312169312
22839	Cross-validation	0.7741496598639456
22840	Cross-validation	0.7735788113695091
22841	Cross-validation	0.6547157622739019
22842	Cross-validation	0.8239664082687339
22843	Cross-validation	0.7146164021164022
22844	Cross-validation	0.6387755102040815
22845	Cross-validation	0.6401808785529717
22846	Cross-validation	0.7981266149870802
22847	Cross-validation	0.7073643410852714
22848	Cross-validation	0.6726190476190476
22849	Cross-validation	0.7761904761904763
22850	Cross-validation	0.7128552971576227
22851	Cross-validation	0.7532299741602067
22852	Cross-validation	0.7719638242894058
22853	Cross-validation	0.7324735449735449
22854	Cross-validation	0.7129251700680272
22855	Cross-validation	0.669250645994832
22856	Cross-validation	0.7170542635658914
22857	Cross-validation	0.7109173126614987
22858	Cross-validation	0.7880291005291005
22859	Cross-validation	0.6683673469387755
22860	Cross-validation	0.833656330749354
22861	Cross-validation	0.702842377260982
22862	Cross-validation	0.7477390180878554
22863	Cross-validation	0.6197089947089947
22864	Cross-validation	0.6591836734693877
22865	Cross-validation	0.7732558139534882
22866	Cross-validation	0.6627906976744186
22867	Cross-validation	0.6489018087855297
22868	Cross-validation	0.7222222222222222
22869	Cross-validation	0.7017006802721087
22870	Cross-validation	0.7848837209302326
22871	Cross-validation	0.7367571059431525
22872	Cross-validation	0.6857235142118865
22873	Cross-validation	0.7321428571428571
22874	Cross-validation	0.7295918367346939
22875	Cross-validation	0.7622739018087856
22876	Cross-validation	0.626937984496124
22877	Cross-validation	0.7112403100775193
22878	Cross-validation	0.6438492063492063
22879	Cross-validation	0.7619047619047619
22880	Cross-validation	0.7212532299741602
22881	Cross-validation	0.7054263565891472
22882	Cross-validation	0.7522609819121446
22883	Cross-validation	0.808531746031746
22884	Cross-validation	0.6914965986394559
22885	Cross-validation	0.8032945736434108
22886	Cross-validation	0.6640826873385013
22887	Cross-validation	0.7567829457364341
22888	Cross-validation	0.6626984126984128
22889	Cross-validation	0.7238095238095239
22890	Cross-validation	0.736111111111111
22891	Cross-validation	0.752906976744186
22892	Cross-validation	0.7038113695090439
22893	Cross-validation	0.691137566137566
22894	Cross-validation	0.7506802721088435
22895	Cross-validation	0.6740956072351421
22896	Cross-validation	0.7454780361757106
22897	Cross-validation	0.692829457364341
22898	Cross-validation	0.8005952380952381
22899	Cross-validation	0.6459183673469389
22900	Cross-validation	0.7147932816537468
22901	Cross-validation	0.6576227390180879
22902	Cross-validation	0.6175710594315245
22903	Cross-validation	0.7774470899470899
22904	Cross-validation	0.7156462585034014
22905	Cross-validation	0.7428940568475453
22906	Cross-validation	0.6656976744186046
22907	Cross-validation	0.6950904392764858
22908	Cross-validation	0.6941137566137566
22909	Cross-validation	0.7136054421768708
22910	Cross-validation	0.7793927648578811
22911	Cross-validation	0.661498708010336
22912	Cross-validation	0.7041343669250646
22913	Cross-validation	0.6888227513227514
22914	Cross-validation	0.7295918367346939
22915	Cross-validation	0.6992894056847545
22916	Cross-validation	0.6447028423772609
22917	Cross-validation	0.7664728682170543
22918	Cross-validation	0.7457010582010581
22919	Cross-validation	0.7061224489795919
22920	Cross-validation	0.6873385012919896
22921	Cross-validation	0.7522609819121447
22922	Cross-validation	0.7051033591731266
22923	Cross-validation	0.7242063492063493
22924	Cross-validation	0.7285714285714286
22925	Cross-validation	0.7845607235142118
22926	Cross-validation	0.7099483204134367
22927	Cross-validation	0.7548449612403101
22928	Cross-validation	0.7648809523809524
22929	Cross-validation	0.7068027210884353
22930	Cross-validation	0.6766795865633075
22931	Cross-validation	0.7089793281653748
22932	Cross-validation	0.6676356589147286
22933	Cross-validation	0.751984126984127
22934	Cross-validation	0.7142857142857143
22935	Cross-validation	0.6786175710594314
22936	Cross-validation	0.8339793281653747
22937	Cross-validation	0.6537467700258397
22938	Cross-validation	0.6990740740740741
22939	Cross-validation	0.7435374149659864
22940	Cross-validation	0.8078165374677002
22941	Cross-validation	0.6062661498708011
22942	Cross-validation	0.6892764857881137
22943	Cross-validation	0.7529761904761905
22944	Cross-validation	0.7108843537414966
22945	Cross-validation	0.5972222222222223
22946	Cross-validation	0.7348191214470284
22947	Cross-validation	0.7144702842377261
22948	Cross-validation	0.7916666666666667
22949	Cross-validation	0.8401360544217686
22950	Cross-validation	0.7580749354005168
22951	Cross-validation	0.7189922480620154
22952	Cross-validation	0.7638888888888888
22953	Cross-validation	0.7215608465608466
22954	Cross-validation	0.7673469387755101
22955	Cross-validation	0.6463178294573644
22956	Cross-validation	0.7458010335917313
22957	Cross-validation	0.7719638242894057
22958	Cross-validation	0.6881613756613757
22959	Cross-validation	0.810204081632653
22960	Cross-validation	0.7260981912144703
22961	Cross-validation	0.7538759689922482
22962	Cross-validation	0.7700258397932815
22963	Cross-validation	0.814484126984127
22964	Cross-validation	0.6350340136054422
22965	Cross-validation	0.8304263565891472
22966	Cross-validation	0.8116925064599483
22967	Cross-validation	0.682170542635659
22968	Cross-validation	0.6673280423280423
22969	Cross-validation	0.8023809523809524
22970	Cross-validation	0.7135012919896642
22971	Cross-validation	0.6908914728682171
22972	Cross-validation	0.647609819121447
22973	Cross-validation	0.8134920634920635
22974	Cross-validation	0.726530612244898
22975	Cross-validation	0.7751937984496122
22976	Cross-validation	0.7535529715762274
22977	Cross-validation	0.6979974160206718
22978	Cross-validation	0.7314814814814816
22979	Cross-validation	0.7122448979591836
22980	Cross-validation	0.7215762273901809
22981	Cross-validation	0.6818475452196382
22982	Cross-validation	0.6866925064599483
22983	Cross-validation	0.7218915343915344
22984	Cross-validation	0.7574829931972789
22985	Cross-validation	0.6395348837209303
22986	Cross-validation	0.6970284237726098
22987	Cross-validation	0.7131782945736433
22988	Cross-validation	0.7172619047619048
22989	Cross-validation	0.7619047619047619
22990	Cross-validation	0.7790697674418605
22991	Cross-validation	0.688953488372093
22992	Cross-validation	0.7306201550387597
22993	Cross-validation	0.7156084656084655
22994	Cross-validation	0.7462585034013606
22995	Cross-validation	0.6944444444444445
22996	Cross-validation	0.7516149870801033
22997	Cross-validation	0.705749354005168
22998	Cross-validation	0.7172619047619048
22999	Cross-validation	0.7629251700680273
23000	Cross-validation	0.6615186615186616
23001	Cross-validation	0.7088159588159588
23002	Cross-validation	0.6618404118404118
23003	Cross-validation	0.7264337508239946
23004	Cross-validation	0.7245934959349594
23005	Cross-validation	0.6776061776061776
23006	Cross-validation	0.71010296010296
23007	Cross-validation	0.6660231660231661
23008	Cross-validation	0.6898483849703363
23009	Cross-validation	0.7100271002710028
23010	Cross-validation	0.7995495495495495
23011	Cross-validation	0.6753539253539254
23012	Cross-validation	0.6843629343629343
23013	Cross-validation	0.6717205009887937
23014	Cross-validation	0.6375338753387534
23015	Cross-validation	0.7081724581724582
23016	Cross-validation	0.7393822393822393
23017	Cross-validation	0.7194337194337194
23018	Cross-validation	0.6479894528675016
23019	Cross-validation	0.7042682926829269
23020	Cross-validation	0.7915057915057915
23021	Cross-validation	0.674066924066924
23022	Cross-validation	0.6901544401544402
23023	Cross-validation	0.7297297297297298
23024	Cross-validation	0.6683604336043361
23025	Cross-validation	0.6669884169884169
23026	Cross-validation	0.6708494208494209
23027	Cross-validation	0.7187902187902189
23028	Cross-validation	0.6835860250494397
23029	Cross-validation	0.6368563685636857
23030	Cross-validation	0.7046332046332047
23031	Cross-validation	0.7088159588159588
23032	Cross-validation	0.5080437580437581
23033	Cross-validation	0.6799604482531312
23034	Cross-validation	0.7100271002710027
23035	Cross-validation	0.6711711711711712
23036	Cross-validation	0.7281209781209781
23037	Cross-validation	0.6734234234234234
23038	Cross-validation	0.7125906394199077
23039	Cross-validation	0.6893631436314362
23040	Cross-validation	0.697876447876448
23041	Cross-validation	0.6891891891891891
23042	Cross-validation	0.6824324324324325
23043	Cross-validation	0.7185234014502306
23044	Cross-validation	0.7479674796747968
23045	Cross-validation	0.7503217503217504
23046	Cross-validation	0.6496138996138996
23047	Cross-validation	0.6573359073359073
23048	Cross-validation	0.7079762689518787
23049	Cross-validation	0.7411924119241193
23050	Cross-validation	0.6354568854568855
23051	Cross-validation	0.694015444015444
23052	Cross-validation	0.7796010296010296
23053	Cross-validation	0.6746868820039551
23054	Cross-validation	0.6744579945799457
23055	Cross-validation	0.7879665379665379
23056	Cross-validation	0.7458172458172458
23057	Cross-validation	0.6747104247104247
23058	Cross-validation	0.7244561634805536
23059	Cross-validation	0.5691056910569106
23060	Cross-validation	0.7741312741312741
23061	Cross-validation	0.7120334620334621
23062	Cross-validation	0.6486486486486487
23063	Cross-validation	0.6315095583388267
23064	Cross-validation	0.7384823848238482
23065	Cross-validation	0.6306306306306306
23066	Cross-validation	0.8507078507078507
23067	Cross-validation	0.6309523809523809
23068	Cross-validation	0.6605141727092947
23069	Cross-validation	0.8458672086720868
23070	Cross-validation	0.6698841698841699
23071	Cross-validation	0.7088159588159588
23072	Cross-validation	0.7268339768339769
23073	Cross-validation	0.6354647330257086
23074	Cross-validation	0.801490514905149
23075	Cross-validation	0.6933719433719434
23076	Cross-validation	0.694980694980695
23077	Cross-validation	0.7448519948519949
23078	Cross-validation	0.5161502966381015
23079	Cross-validation	0.7401761517615176
23080	Cross-validation	0.667953667953668
23081	Cross-validation	0.7532175032175031
23082	Cross-validation	0.685971685971686
23083	Cross-validation	0.7211601845748188
23084	Cross-validation	0.6944444444444445
23085	Cross-validation	0.6724581724581725
23086	Cross-validation	0.6241956241956241
23087	Cross-validation	0.7911840411840412
23088	Cross-validation	0.6997363216875412
23089	Cross-validation	0.7638888888888888
23090	Cross-validation	0.7036679536679538
23091	Cross-validation	0.6634491634491635
23092	Cross-validation	0.7853925353925354
23093	Cross-validation	0.7801582069874753
23094	Cross-validation	0.6910569105691057
23095	Cross-validation	0.8008365508365508
23096	Cross-validation	0.6817889317889319
23097	Cross-validation	0.7223294723294724
23098	Cross-validation	0.7165458141067896
23099	Cross-validation	0.657859078590786
23100	Cross-validation	0.7351994851994852
23101	Cross-validation	0.6792149292149292
23102	Cross-validation	0.6264478764478765
23103	Cross-validation	0.6631509558338827
23104	Cross-validation	0.7039295392953929
23105	Cross-validation	0.7532175032175032
23106	Cross-validation	0.7702702702702702
23107	Cross-validation	0.6505791505791505
23108	Cross-validation	0.7198417930125248
23109	Cross-validation	0.6619241192411924
23110	Cross-validation	0.5945945945945946
23111	Cross-validation	0.7895752895752894
23112	Cross-validation	0.743886743886744
23113	Cross-validation	0.7270929466051418
23114	Cross-validation	0.7029132791327913
23115	Cross-validation	0.7458172458172458
23116	Cross-validation	0.6486486486486487
23117	Cross-validation	0.7779922779922781
23118	Cross-validation	0.6951219512195121
23119	Cross-validation	0.6978319783197832
23120	Cross-validation	0.6827541827541828
23121	Cross-validation	0.7072072072072073
23122	Cross-validation	0.7339124839124839
23123	Cross-validation	0.6262359920896505
23124	Cross-validation	0.6266937669376694
23125	Cross-validation	0.7094594594594594
23126	Cross-validation	0.658944658944659
23127	Cross-validation	0.7535392535392536
23128	Cross-validation	0.7425840474620962
23129	Cross-validation	0.5345528455284553
23130	Cross-validation	0.6212998712998713
23131	Cross-validation	0.739060489060489
23132	Cross-validation	0.6837194337194338
23133	Cross-validation	0.6947923533289387
23134	Cross-validation	0.660569105691057
23135	Cross-validation	0.7602960102960103
23136	Cross-validation	0.6817889317889319
23137	Cross-validation	0.7158944658944659
23138	Cross-validation	0.6219512195121951
23139	Cross-validation	0.7862466124661248
23140	Cross-validation	0.6541184041184042
23141	Cross-validation	0.7567567567567568
23142	Cross-validation	0.7522522522522522
23143	Cross-validation	0.7284113381674358
23144	Cross-validation	0.7398373983739838
23145	Cross-validation	0.612934362934363
23146	Cross-validation	0.7287644787644787
23147	Cross-validation	0.6936936936936937
23148	Cross-validation	0.7274225444957152
23149	Cross-validation	0.7483062330623307
23150	Cross-validation	0.7345559845559846
23151	Cross-validation	0.677927927927928
23152	Cross-validation	0.6158301158301158
23153	Cross-validation	0.7125906394199077
23154	Cross-validation	0.7652439024390244
23155	Cross-validation	0.7397039897039898
23156	Cross-validation	0.6589446589446589
23157	Cross-validation	0.6753539253539254
23158	Cross-validation	0.6769940672379697
23159	Cross-validation	0.7350948509485096
23160	Cross-validation	0.6605534105534105
23161	Cross-validation	0.6927284427284428
23162	Cross-validation	0.8326898326898327
23163	Cross-validation	0.7432432432432432
23164	Cross-validation	0.7157859078590785
23165	Cross-validation	0.668918918918919
23166	Cross-validation	0.667953667953668
23167	Cross-validation	0.7226512226512226
23168	Cross-validation	0.7399472643375082
23169	Cross-validation	0.7334010840108401
23170	Cross-validation	0.7712355212355213
23171	Cross-validation	0.6615186615186615
23172	Cross-validation	0.7567567567567568
23173	Cross-validation	0.6947923533289386
23174	Cross-validation	0.7520325203252032
23175	Cross-validation	0.6946589446589446
23176	Cross-validation	0.6541184041184042
23177	Cross-validation	0.6608751608751608
23178	Cross-validation	0.6964403427818062
23179	Cross-validation	0.6883468834688347
23180	Cross-validation	0.7448519948519948
23181	Cross-validation	0.6830759330759331
23182	Cross-validation	0.6573359073359074
23183	Cross-validation	0.8286090969017799
23184	Cross-validation	0.6571815718157181
23185	Cross-validation	0.6531531531531531
23186	Cross-validation	0.668918918918919
23187	Cross-validation	0.702059202059202
23188	Cross-validation	0.7300593276203033
23189	Cross-validation	0.717479674796748
23190	Cross-validation	0.8204633204633205
23191	Cross-validation	0.7715572715572715
23192	Cross-validation	0.7953667953667953
23193	Cross-validation	0.6499670402109426
23194	Cross-validation	0.627710027100271
23195	Cross-validation	0.6212998712998713
23196	Cross-validation	0.7126769626769627
23197	Cross-validation	0.6724581724581724
23198	Cross-validation	0.7386288727752143
23199	Cross-validation	0.7178184281842819
23200	Cross-validation	0.6554054054054054
23201	Cross-validation	0.7654440154440154
23202	Cross-validation	0.7239382239382239
23203	Cross-validation	0.6743572841133816
23204	Cross-validation	0.6297425474254743
23205	Cross-validation	0.6364221364221365
23206	Cross-validation	0.6727799227799227
23207	Cross-validation	0.6081081081081081
23208	Cross-validation	0.7603823335530653
23209	Cross-validation	0.7442411924119241
23210	Cross-validation	0.6856499356499357
23211	Cross-validation	0.6792149292149292
23212	Cross-validation	0.6965894465894467
23213	Cross-validation	0.7531311799604483
23214	Cross-validation	0.6771680216802168
23215	Cross-validation	0.6528314028314028
23216	Cross-validation	0.7055984555984556
23217	Cross-validation	0.7644787644787645
23218	Cross-validation	0.7719182597231379
23219	Cross-validation	0.6507452574525745
23220	Cross-validation	0.7046332046332047
23221	Cross-validation	0.6856499356499357
23222	Cross-validation	0.7203989703989704
23223	Cross-validation	0.7369808833223468
23224	Cross-validation	0.5223577235772358
23225	Cross-validation	0.657014157014157
23226	Cross-validation	0.6862934362934363
23227	Cross-validation	0.6747104247104246
23228	Cross-validation	0.7676334871456822
23229	Cross-validation	0.6697154471544715
23230	Cross-validation	0.7728442728442729
23231	Cross-validation	0.7454954954954955
23232	Cross-validation	0.6541184041184042
23233	Cross-validation	0.7382992748846409
23234	Cross-validation	0.6534552845528454
23235	Cross-validation	0.6396396396396397
23236	Cross-validation	0.7358429858429858
23237	Cross-validation	0.7194337194337194
23238	Cross-validation	0.6710613052076466
23239	Cross-validation	0.6554878048780488
23240	Cross-validation	0.7068854568854569
23241	Cross-validation	0.583976833976834
23242	Cross-validation	0.6267696267696268
23243	Cross-validation	0.7857613711272248
23244	Cross-validation	0.7987804878048781
23245	Cross-validation	0.6946589446589446
23246	Cross-validation	0.7866795366795367
23247	Cross-validation	0.640926640926641
23248	Cross-validation	0.8015820698747529
23249	Cross-validation	0.6717479674796749
23250	Cross-validation	0.6248391248391248
23251	Cross-validation	0.6174388674388674
23252	Cross-validation	0.7072072072072073
23253	Cross-validation	0.7567567567567568
23254	Cross-validation	0.6700542005420054
23255	Cross-validation	0.7242599742599742
23256	Cross-validation	0.6467181467181468
23257	Cross-validation	0.7947232947232947
23258	Cross-validation	0.6977587343441001
23259	Cross-validation	0.6886856368563686
23260	Cross-validation	0.722972972972973
23261	Cross-validation	0.7422779922779923
23262	Cross-validation	0.6274131274131274
23263	Cross-validation	0.6938035596572182
23264	Cross-validation	0.7425474254742548
23265	Cross-validation	0.6994851994851995
23266	Cross-validation	0.7631917631917632
23267	Cross-validation	0.6351351351351352
23268	Cross-validation	0.6381015161502966
23269	Cross-validation	0.787940379403794
23270	Cross-validation	0.6734234234234234
23271	Cross-validation	0.6447876447876448
23272	Cross-validation	0.6872586872586873
23273	Cross-validation	0.6374423203691497
