names	imp	sd_imp
Otu02047	0.6673076923076923	0.04383144187981583
Otu02078	0.6673076923076923	0.043985550638202794
Otu02123	0.6673076923076923	0.04395563515084063
Otu02203	0.6673076923076923	0.043786892522199444
Otu02214	0.6673076923076923	0.04385681905987035
Otu02428	0.6673076923076923	0.0438872817716839
Otu02436	0.6673076923076923	0.04374719630087802
Otu02463	0.6673076923076923	0.04404947447941313
Otu02476	0.6673076923076923	0.04374964513816324
Otu02514	0.6673076923076923	0.043738427010816025
Otu02543	0.6673076923076923	0.043801811656271665
Otu02596	0.6673076923076923	0.04385084829008606
Otu02661	0.6673076923076923	0.04375135850483934
Otu02662	0.6673076923076923	0.04382858745071685
Otu02673	0.6673076923076923	0.043821923463910034
Otu02831	0.6673076923076923	0.04390054676559092
Otu02971	0.6673076923076923	0.04381509100061107
Otu02985	0.6673076923076923	0.04379019047345138
Otu03113	0.6673076923076923	0.043677205971948165
Otu03115	0.6673076923076923	0.04380827631556947
Otu03120	0.6673076923076923	0.04384932365535075
Otu03446	0.6673076923076923	0.043897588146813035
Otu03490	0.6673076923076923	0.043884427769393684
Otu03498	0.6673076923076923	0.04377958803476223
Otu03670	0.6673076923076923	0.0437840377167279
Otu03832	0.6673076923076923	0.043864367803012685
Otu04380	0.6673076923076923	0.0436932142745838
Otu04484	0.6673076923076923	0.04384775616009663
Otu04700	0.6673076923076923	0.043849514493953294
Otu04929	0.6673076923076923	0.04384141135215141
Otu05678	0.6673076923076923	0.04382624441347883
Otu06629	0.6673076923076923	0.04378603727975796
Otu00023	0.6674145299145299	0.043420125750916604
Otu00042	0.6674145299145299	0.043784882465304716
Otu00048	0.6674145299145299	0.043606700364912473
Otu00054	0.6674145299145299	0.043709123125390874
Otu00077	0.6674145299145299	0.043857964409110294
Otu00097	0.6674145299145299	0.04376482418601625
Otu00102	0.6674145299145299	0.04352082651629382
Otu00117	0.6674145299145299	0.043717682881097515
Otu00118	0.6674145299145299	0.04376157759542598
Otu00120	0.6674145299145299	0.04384534414732208
Otu00127	0.6674145299145299	0.043668149465288825
Otu00129	0.6674145299145299	0.0437748090935521
Otu00196	0.6674145299145299	0.04382494585821635
Otu00217	0.6674145299145299	0.04379203178777773
Otu00252	0.6674145299145299	0.04389043305934913
Otu00327	0.6674145299145299	0.04381120701741573
Otu00329	0.6674145299145299	0.04381536361438454
Otu00387	0.6674145299145299	0.04366350345207666
Otu00423	0.6674145299145299	0.04382364095031183
Otu00448	0.6674145299145299	0.04368427874666201
Otu00519	0.6674145299145299	0.04377486045333789
Otu00529	0.6674145299145299	0.043757897227121464
Otu00568	0.6674145299145299	0.043883910301672595
Otu00595	0.6674145299145299	0.043795447187159144
Otu00625	0.6674145299145299	0.043811192280181384
Otu00641	0.6674145299145299	0.04363878697418226
Otu00661	0.6674145299145299	0.04373247946464863
Otu00662	0.6674145299145299	0.043990128775877935
Otu00663	0.6674145299145299	0.04386517546850762
Otu00673	0.6674145299145299	0.043321580251920185
Otu00693	0.6674145299145299	0.04384464235416488
Otu00702	0.6674145299145299	0.04373664038028195
Otu00786	0.6674145299145299	0.043505630393441706
Otu00813	0.6674145299145299	0.04380204923917534
Otu00866	0.6674145299145299	0.04375563562022619
Otu00878	0.6674145299145299	0.04394298159630543
Otu00912	0.6674145299145299	0.04384469073954525
Otu00938	0.6674145299145299	0.04385493456298622
Otu01056	0.6674145299145299	0.043930258154326364
Otu01084	0.6674145299145299	0.04376008557728624
Otu01086	0.6674145299145299	0.04374612622241953
Otu01089	0.6674145299145299	0.04405707840461477
Otu01148	0.6674145299145299	0.04383347352706819
Otu01230	0.6674145299145299	0.04375385006129669
Otu01257	0.6674145299145299	0.0438784182941918
Otu01269	0.6674145299145299	0.04373175392518572
Otu01270	0.6674145299145299	0.04377447022280882
Otu01309	0.6674145299145299	0.04392891516856584
Otu01339	0.6674145299145299	0.04390882085737414
Otu01355	0.6674145299145299	0.04395577317296574
Otu01358	0.6674145299145299	0.04405747618104076
Otu01372	0.6674145299145299	0.04372576570856291
Otu01387	0.6674145299145299	0.04388657791693996
Otu01497	0.6674145299145299	0.043639565208425886
Otu01525	0.6674145299145299	0.04377869646393536
Otu01532	0.6674145299145299	0.04386665718376608
Otu01559	0.6674145299145299	0.04383152284448858
Otu01578	0.6674145299145299	0.04378531404969927
Otu01659	0.6674145299145299	0.04361682524986874
Otu01676	0.6674145299145299	0.043861655149281996
Otu01718	0.6674145299145299	0.04389898246507488
Otu01737	0.6674145299145299	0.04365823153817824
Otu01741	0.6674145299145299	0.043870038389685305
Otu01789	0.6674145299145299	0.0439560551963026
Otu01823	0.6674145299145299	0.04383028926124717
Otu01848	0.6674145299145299	0.04378700163813695
Otu01866	0.6674145299145299	0.04368072674458813
Otu01925	0.6674145299145299	0.043635172135123586
Otu02074	0.6674145299145299	0.04380727578970372
Otu02109	0.6674145299145299	0.043764374432514505
Otu02145	0.6674145299145299	0.043769702892563406
Otu02219	0.6674145299145299	0.04377519426413862
Otu02280	0.6674145299145299	0.044007518976608324
Otu02307	0.6674145299145299	0.04389626522645782
Otu02320	0.6674145299145299	0.043714347757150496
Otu02371	0.6674145299145299	0.0439225655470454
Otu02389	0.6674145299145299	0.04368993475923532
Otu02424	0.6674145299145299	0.04388781659075922
Otu02439	0.6674145299145299	0.04381020829540826
Otu02473	0.6674145299145299	0.043886545077815795
Otu02478	0.6674145299145299	0.04375795350758077
Otu02482	0.6674145299145299	0.04378029619041656
Otu02633	0.6674145299145299	0.043870843795766036
Otu02696	0.6674145299145299	0.04383144582546612
Otu02714	0.6674145299145299	0.043845070194780116
Otu03091	0.6674145299145299	0.043809313031649484
Otu03097	0.6674145299145299	0.043683005532190025
Otu03100	0.6674145299145299	0.04379819026581661
Otu03116	0.6674145299145299	0.043822540588095336
Otu03226	0.6674145299145299	0.043818602641445055
Otu03296	0.6674145299145299	0.04384307211440193
Otu03337	0.6674145299145299	0.0438645422797847
Otu03397	0.6674145299145299	0.04383158807907389
Otu03450	0.6674145299145299	0.04379044112591589
Otu03654	0.6674145299145299	0.0438807650617202
Otu03657	0.6674145299145299	0.04377351190975063
Otu03855	0.6674145299145299	0.043803313044852035
Otu03881	0.6674145299145299	0.04383135770585845
Otu04259	0.6674145299145299	0.043809341507308544
Otu04349	0.6674145299145299	0.0437358337154571
Otu04739	0.6674145299145299	0.043829332168652785
Otu04931	0.6674145299145299	0.04380331857230958
Otu05383	0.6674145299145299	0.043736089951778565
Otu05462	0.6674145299145299	0.04377313141276995
Otu00027	0.6675213675213675	0.04380818562279984
Otu00062	0.6675213675213675	0.04373801847735576
Otu00114	0.6675213675213675	0.04425587262002681
Otu00135	0.6675213675213675	0.04357333905758577
Otu00161	0.6675213675213675	0.043898751184861556
Otu00177	0.6675213675213675	0.04349680434383466
Otu00223	0.6675213675213675	0.0440320813675012
Otu00240	0.6675213675213675	0.043818658791310625
Otu00275	0.6675213675213675	0.04379210977127004
Otu00364	0.6675213675213675	0.0438361391091331
Otu00371	0.6675213675213675	0.04385448284166263
Otu00376	0.6675213675213675	0.043726058444104224
Otu00403	0.6675213675213675	0.043787725630240144
Otu00414	0.6675213675213675	0.0435376018798626
Otu00478	0.6675213675213675	0.04370531920695523
Otu00483	0.6675213675213675	0.043730753757738855
Otu00484	0.6675213675213675	0.043795120270223684
Otu00485	0.6675213675213675	0.043836741304548524
Otu00495	0.6675213675213675	0.04384147509931727
Otu00639	0.6675213675213675	0.04377786402683542
Otu00646	0.6675213675213675	0.04394873716469952
Otu00657	0.6675213675213675	0.04377657120020143
Otu00668	0.6675213675213675	0.04377520795996687
Otu00712	0.6675213675213675	0.04370646773493606
Otu00729	0.6675213675213675	0.04381859064315142
Otu00731	0.6675213675213675	0.043806128694053294
Otu00791	0.6675213675213675	0.043966197023932806
Otu00803	0.6675213675213675	0.043675813179404124
Otu00823	0.6675213675213675	0.043808792413333734
Otu00837	0.6675213675213675	0.04386888452496581
Otu00842	0.6675213675213675	0.044044771259336986
Otu00884	0.6675213675213675	0.04363978507505111
Otu00907	0.6675213675213675	0.043863237761294534
Otu00917	0.6675213675213675	0.04372179510134308
Otu01047	0.6675213675213675	0.0438481396381292
Otu01100	0.6675213675213675	0.04364981818437336
Otu01108	0.6675213675213675	0.04411208291385795
Otu01119	0.6675213675213675	0.04386293285111711
Otu01172	0.6675213675213675	0.04390901621631983
Otu01173	0.6675213675213675	0.04368698341247009
Otu01192	0.6675213675213675	0.043785002961778494
Otu01196	0.6675213675213675	0.043794298044125796
Otu01274	0.6675213675213675	0.043797992043338604
Otu01285	0.6675213675213675	0.043957223611880425
Otu01292	0.6675213675213675	0.04370350420846772
Otu01312	0.6675213675213675	0.043414644759326666
Otu01318	0.6675213675213675	0.04375218464742606
Otu01347	0.6675213675213675	0.04394803277259739
Otu01458	0.6675213675213675	0.043832944936436885
Otu01464	0.6675213675213675	0.043820091404218414
Otu01465	0.6675213675213675	0.043804234962485165
Otu01488	0.6675213675213675	0.0437619557690222
Otu01517	0.6675213675213675	0.043846350956856565
Otu01588	0.6675213675213675	0.0438148044385515
Otu01614	0.6675213675213675	0.04366143997129419
Otu01617	0.6675213675213675	0.043864990007452094
Otu01645	0.6675213675213675	0.04395816679903546
Otu01648	0.6675213675213675	0.04385347406295205
Otu01683	0.6675213675213675	0.04383687344135962
Otu01740	0.6675213675213675	0.043789275474461584
Otu01743	0.6675213675213675	0.04373187077159844
Otu01825	0.6675213675213675	0.04381078263571544
Otu01947	0.6675213675213675	0.04375925594787687
Otu01989	0.6675213675213675	0.043592074265263896
Otu02022	0.6675213675213675	0.04367169911105482
Otu02065	0.6675213675213675	0.043853497462043506
Otu02081	0.6675213675213675	0.04370115092960289
Otu02111	0.6675213675213675	0.043998187285771095
Otu02121	0.6675213675213675	0.043855304149699285
Otu02134	0.6675213675213675	0.043897039788976695
