sigma,C,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
1e-6,1e-4,0.7281356709496953,0,1,0.05282418455574145,0,0,RBF_SVM
1e-6,0.001,0.7283300552294455,0,1,0.05277418325320093,0,0,RBF_SVM
1e-6,0.01,0.7282366643647131,0,1,0.05299910628971012,0,0,RBF_SVM
1e-6,0.1,0.7284359150090858,0,1,0.052971018833435975,0,0,RBF_SVM
1e-6,1,0.728267655285948,0,1,0.05299207684690969,0,0,RBF_SVM
1e-6,10,0.7265765957595226,0.270006006006006,0.9303704994192799,0.05314775383742904,0.15116388267308803,0.07261127843969,RBF_SVM
1e-5,1e-7,0.7282458207336256,0,1,0.0524694153510036,0,0,RBF_SVM
1e-5,1e-6,0.7283232230488328,0,1,0.05246991320897725,0,0,RBF_SVM
1e-5,1e-5,0.7283212123273098,0,1,0.0524633718085251,0,0,RBF_SVM
1e-5,1e-4,0.7283311307823503,0,1,0.05247560660102951,0,0,RBF_SVM
1e-5,0.001,0.7283273935956863,0,1,0.05251132351170859,0,0,RBF_SVM
1e-5,0.01,0.7283449268083414,0,1,0.0525627529037744,0,0,RBF_SVM
1e-5,0.1,0.7282421855653562,0,1,0.05243096270619589,0,0,RBF_SVM
1e-5,1,0.7268524160048551,0.2725105105105105,0.9278106852497097,0.0529438498878738,0.15400040037636262,0.07906812853855939,RBF_SVM
1e-5,10,0.7229421416189709,0.6853288288288288,0.6459651567944251,0.05293902124516614,0.07084755252445266,0.09357213087007528,RBF_SVM
1e-4,1e-7,0.7280952032171545,0,1,0.052831123207540506,0,0,RBF_SVM
1e-4,1e-6,0.7280766720553306,0,1,0.05287890164120112,0,0,RBF_SVM
1e-4,1e-5,0.7280781879440416,0,1,0.05287563401865369,0,0,RBF_SVM
1e-4,1e-4,0.7280845392430758,0,1,0.052854607507966125,0,0,RBF_SVM
1e-4,0.001,0.7280747820991723,0,1,0.05287326071004985,0,0,RBF_SVM
1e-4,0.01,0.7280629470934349,0,1,0.05284282675822638,0,0,RBF_SVM
1e-4,0.1,0.7263071207095597,0.2623813813813814,0.932321718931475,0.05286621082738305,0.15203796393476338,0.07250658725118461,RBF_SVM
1e-4,1,0.7224676976628196,0.6862252252252252,0.6443449477351917,0.05291706071997241,0.07228230795959067,0.09530136146710114,RBF_SVM
1e-4,10,0.7223673194100023,0.6871801801801802,0.6439558652729385,0.052888856107880834,0.07004454033074173,0.09145971051923785,RBF_SVM
0.001,1e-7,0.7248357011192377,0,1,0.05327856851597597,0,0,RBF_SVM
0.001,1e-6,0.7247829715604106,0,1,0.05331041788070698,0,0,RBF_SVM
0.001,1e-5,0.7248312162336552,0,1,0.05327802050156338,0,0,RBF_SVM
0.001,1e-4,0.7247810231834622,0,1,0.05330933571169645,0,0,RBF_SVM
0.001,0.001,0.724822977158343,0,1,0.05332364905975689,0,0,RBF_SVM
0.001,0.01,0.7225453127343371,0.22416216216216217,0.9423449477351916,0.05315835246581067,0.14745794353206257,0.07042717497255059,RBF_SVM
0.001,0.1,0.718502212142456,0.6683843843843844,0.6622799070847851,0.05347804206671708,0.07466566867479422,0.0964396894633335,RBF_SVM
0.001,1,0.7182411897960679,0.6710015015015015,0.6555598141695703,0.05348512938840366,0.07516384484790961,0.0949123540182408,RBF_SVM
0.001,10,0.71862587761978,0.6649624624624625,0.6657293844367015,0.05361741011384815,0.07352816748198443,0.09297886026197177,RBF_SVM
0.01,1e-7,0.7090495499855256,0,1,0.061663124008883276,0,0,RBF_SVM
0.01,1e-6,0.7090489043050019,0,1,0.06166836315838232,0,0,RBF_SVM
0.01,1e-5,0.7090495478056453,0,1,0.06166855079343492,0,0,RBF_SVM
0.01,1e-4,0.7090482608043583,0,1,0.06167300962104719,0,0,RBF_SVM
0.01,0.001,0.7089725945457652,0.016780780780780782,0.9945540069686412,0.06171130564803291,0.04368866916687463,0.026053051265072992,RBF_SVM
0.01,0.01,0.6978819054245884,0.5826876876876876,0.7089709639953542,0.065100168596969335,0.14076683075458565,0.1304377836752321,RBF_SVM
0.01,0.1,0.6972335916055429,0.5763798798798799,0.7160789779326364,0.06288757132677014,0.1393177347983021,0.13068163571615557,RBF_SVM
0.01,1,0.697134275390373,0.5841471471471471,0.7092090592334495,0.06284449372290137,0.1307782938755172,0.12453231237647434,RBF_SVM
0.01,10,0.7392005446212764,0.5906171171171172,0.78698606271777,0.049778978375987756,0.0792831398932054,0.06926591919419335,RBF_SVM
0.1,1e-7,0.6413923928283685,0,1,0.07567400994702776,0,0,RBF_SVM
0.1,1e-6,0.6299115461280096,0,1,0.09407717712345526,0,0,RBF_SVM
0.1,1e-5,0.6260060417560418,0,1,0.09925740853524222,0,0,RBF_SVM
0.1,1e-4,0.6271158118048362,0,1,0.09747164032372888,0,0,RBF_SVM
0.1,0.001,0.6281618264606069,0.003421921921921922,0.9944552845528455,0.09785935665720547,0.020304352715554072,0.0324559201183898,RBF_SVM
0.1,0.01,0.624284291259901,0.29153603603603606,0.8557584204413473,0.10513414673690924,0.16944858180453604,0.12619381417812314,RBF_SVM
0.1,0.1,0.6206850953741198,0.28231531531531534,0.8514541231126597,0.10677420429352717,0.18563454532135162,0.14061770484644734,RBF_SVM
0.1,1,0.6404192023033486,0.3150675675675676,0.8503379790940766,0.09039075368534684,0.15626407671619996,0.12240751389001536,RBF_SVM
0.1,10,0.6902618166947435,0.3966711711711712,0.855335656213705,0.06224136691988187,0.10073137445798801,0.08309929815422779,RBF_SVM
1e-8,1e-7,0.5085056973349656,0,1,0.03143463844437225,0,0,RBF_SVM
1e-8,1e-6,0.5776266410138361,0,1,0.0655428164898246,0,0,RBF_SVM
1e-8,1e-5,0.736578362770436,0,1,0.0493782389645933,0,0,RBF_SVM
1e-8,1e-4,0.7441071947382923,0,1,0.04987763263958785,0,0,RBF_SVM
1e-8,0.001,0.7445690769166379,0,1,0.05046722997825964,0,0,RBF_SVM
1e-8,0.01,0.7439833282760112,0,1,0.04999277532093305,0,0,RBF_SVM
1e-8,0.1,0.7435165588061929,0,1,0.04990112924960964,0,0,RBF_SVM
1e-8,1,0.743620633699902,0,1,0.05003180589168816,0,0,RBF_SVM
1e-8,10,0.743620633699902,0,1,0.05003180589168816,0,0,RBF_SVM
1e-7,1e-7,0.5700895442480808,0,1,0.06539997530634763,0,0,RBF_SVM
1e-7,1e-6,0.7399624781576001,0,1,0.047226818891050855,0,0,RBF_SVM
1e-7,1e-5,0.7486467033235326,0,1,0.049426359197175126,0,0,RBF_SVM
1e-7,1e-4,0.748992478541259,0,1,0.04921346643392514,0,0,RBF_SVM
1e-7,0.001,0.7488950954438759,0,1,0.04919276172627017,0,0,RBF_SVM
1e-7,0.01,0.748984031505373,0,1,0.04934015610617964,0,0,RBF_SVM
1e-7,0.1,0.7488898611154708,0,1,0.04924518844912625,0,0,RBF_SVM
1e-7,1,0.7489734996320362,0,1,0.04898788511109229,0,0,RBF_SVM
1e-7,10,0.7489734996320362,0,1,0.04898788511109229,0,0,RBF_SVM
1e-6,1e-7,0.7391338790881474,0,1,0.048655368475021936,0,0,RBF_SVM
1e-6,1e-6,0.7491980857163784,0,1,0.04889851545791596,0,0,RBF_SVM
1e-6,1e-5,0.7492772794571575,0,1,0.049283620427443116,0,0,RBF_SVM
1e-6,1e-4,0.7490535016724041,0,1,0.04943931423639375,0,0,RBF_SVM
1e-6,0.001,0.7493961505059066,0,1,0.04926551620426153,0,0,RBF_SVM
1e-6,0.01,0.7490995472824741,0,1,0.049015808831285174,0,0,RBF_SVM
1e-6,0.1,0.7493118501777039,0,1,0.04932188015157494,0,0,RBF_SVM
1e-6,1,0.7492576226051836,0,1,0.049403515326257315,0,0,RBF_SVM
1e-6,10,0.7462077783358271,0.37116816816816817,0.8927166085946574,0.049497600481854025,0.18132090489684918,0.11975060705643015,RBF_SVM
1e-5,1e-7,0.7488550043946386,0,1,0.048668563886762016,0,0,RBF_SVM
1e-5,1e-6,0.7490468395224493,0,1,0.0488426390034837,0,0,RBF_SVM
1e-5,1e-5,0.7490779049955879,0,1,0.04879578582643112,0,0,RBF_SVM
1e-5,1e-4,0.7489999459389703,0,1,0.048778967144908106,0,0,RBF_SVM
1e-5,0.001,0.7491915792098719,0,1,0.04874443731948715,0,0,RBF_SVM
1e-5,0.01,0.749114866608769,0,1,0.04884457024947305,0,0,RBF_SVM
1e-5,0.1,0.7490200897761873,0,1,0.048742896024458325,0,0,RBF_SVM
1e-5,1,0.7463622524963989,0.3658513513513514,0.8992485481997677,0.049293681987340375,0.1820563279170623,0.114002265707298,RBF_SVM
1e-5,10,0.7429016874016874,0.7249039039039039,0.616486643437863,0.05001919357807457,0.06824049748112873,0.08544531685353646,RBF_SVM
1e-4,1e-7,0.7484403528092552,0,1,0.04889236120200088,0,0,RBF_SVM
1e-4,1e-6,0.7484726268079926,0,1,0.048918240535641144,0,0,RBF_SVM
1e-4,1e-5,0.7484796342509757,0,1,0.048859319725919496,0,0,RBF_SVM
1e-4,1e-4,0.7484623491086906,0,1,0.04889881205438987,0,0,RBF_SVM
1e-4,0.001,0.7484623491086906,0,1,0.04889881205438987,0,0,RBF_SVM
1e-4,0.01,0.7484719301182716,0,1,0.048843842763575326,0,0,RBF_SVM
1e-4,0.1,0.7459419070638583,0.3687447447447448,0.8936353077816492,0.04948799234307596,0.17738572204662775,0.11630885753621388,RBF_SVM
1e-4,1,0.7428215393093441,0.7226696696696697,0.6176202090592334,0.04994730951538047,0.06931263517556835,0.08566425858364582,RBF_SVM
1e-4,10,0.7425062815428669,0.7214129129129129,0.6178176538908247,0.049980814445805016,0.06938944059271945,0.08439556421776025,RBF_SVM
0.001,1e-7,0.7476024487030585,0,1,0.049338193331134005,0,0,RBF_SVM
0.001,1e-6,0.7475900142302582,0,1,0.04935045490225055,0,0,RBF_SVM
0.001,1e-5,0.7475893707296146,0,1,0.0493471127723896,0,0,RBF_SVM
0.001,1e-4,0.7475972810789884,0,1,0.04933990185130212,0,0,RBF_SVM
0.001,0.001,0.7476307745027257,0,1,0.04932550880687757,0,0,RBF_SVM
0.001,0.01,0.7451604130262667,0.30126276276276276,0.9265121951219512,0.04928838775384828,0.1653506671159171,0.0937386339645616,RBF_SVM
0.001,0.1,0.740255967640114,0.7061816816816817,0.6390743321718931,0.04984015367779029,0.07061682728802604,0.087241252284292,RBF_SVM
0.001,1,0.739818639196688,0.7039744744744745,0.6391846689895471,0.049946916922889786,0.070534022163698,0.08992538112401886,RBF_SVM
0.001,10,0.7401454729991316,0.6939864864864865,0.6565667828106853,0.05013551778329904,0.07233379660191418,0.08630370280189496,RBF_SVM
0.01,1e-7,0.728647746178234,0,1,0.055192813903787906,0,0,RBF_SVM
0.01,1e-6,0.7286457799262678,0,1,0.055195155124656614,0,0,RBF_SVM
0.01,1e-5,0.7286451364256242,0,1,0.055193607011727756,0,0,RBF_SVM
0.01,1e-4,0.7286729795998089,0,1,0.05511201685002454,0,0,RBF_SVM
0.01,0.001,0.7287837210032332,0.016013513513513513,0.998567944250871,0.05508997886716472,0.033250310912054354,0.012716362595122955,RBF_SVM
0.01,0.01,0.7196375042289677,0.6357732732732733,0.6787816492450639,0.06042756752577727,0.11889261704285159,0.11036322429750205,RBF_SVM
0.01,0.1,0.7190360281884672,0.6407132132132132,0.6760092915214867,0.05623257513999423,0.1064150148813132,0.10339548266402186,RBF_SVM
0.01,1,0.7189787426799622,0.637463963963964,0.6784738675958188,0.05620213216052809,0.116240039263378,0.10731706034913417,RBF_SVM
0.01,10,0.7521824812617496,0.6171096096096096,0.7555632984901277,0.04695579662260963,0.07356251113533174,0.07057431865693067,RBF_SVM
0.1,1e-7,0.6393499313773704,0,1,0.08138677192121635,0,0,RBF_SVM
0.1,1e-6,0.6354695640762714,0,1,0.08771495078548697,0,0,RBF_SVM
0.1,1e-5,0.6299471370325029,0,1,0.09571862563584153,0,0,RBF_SVM
0.1,1e-4,0.6265108906816224,0,1,0.10012159866623353,0,0,RBF_SVM
0.1,0.001,0.6264300807776417,0.022120120120120122,0.9820731707317073,0.09582909193825934,0.05022217745320846,0.0498507769400267,RBF_SVM
0.1,0.01,0.6165715907545176,0.30541291291291295,0.8442601626016261,0.10282791083898,0.14990267595565127,0.11439575005022255,RBF_SVM
0.1,0.1,0.6063009847826921,0.2903843843843844,0.8504506387921023,0.11108158039024622,0.1616231473927164,0.11640955656775609,RBF_SVM
0.1,1,0.6444348468677737,0.3455960960960961,0.845595818815331,0.08697443621945089,0.12089291424793287,0.09133997388523968,RBF_SVM
0.1,10,0.6935538770477795,0.3948063063063063,0.8578885017421602,0.06054278504746845,0.08349469537939484,0.07218512333334547,RBF_SVM
1e-8,1e-7,0.5120408649067185,0,1,0.03477096962050917,0,0,RBF_SVM
1e-8,1e-6,0.5737196739422349,0,1,0.07171935284569222,0,0,RBF_SVM
1e-8,1e-5,0.7080003823509922,0,1,0.053678521721789475,0,0,RBF_SVM
1e-8,1e-4,0.7158329928360416,0,1,0.056157210245796674,0,0,RBF_SVM
1e-8,0.001,0.7151908624652528,0,1,0.05621765620980411,0,0,RBF_SVM
1e-8,0.01,0.7160460547655669,0,1,0.05636190808129552,0,0,RBF_SVM
1e-8,0.1,0.7154338476106769,0,1,0.0558530543786393,0,0,RBF_SVM
1e-8,1,0.7161122054109859,0,1,0.05621287409665017,0,0,RBF_SVM
1e-8,10,0.7161122054109859,0,1,0.05621287409665017,0,0,RBF_SVM
1e-7,1e-7,0.5660548401188645,0,1,0.07242371091002388,0,0,RBF_SVM
1e-7,1e-6,0.7081833610614099,0,1,0.052822201401798066,0,0,RBF_SVM
1e-7,1e-5,0.7181987030584591,0,1,0.05469564221568223,0,0,RBF_SVM
1e-7,1e-4,0.7185428721404331,0,1,0.054740095497090045,0,0,RBF_SVM
1e-7,0.001,0.718262735732248,0,1,0.05497545993050715,0,0,RBF_SVM
1e-7,0.01,0.7182775911800302,0,1,0.05486108315111101,0,0,RBF_SVM
1e-7,0.1,0.7186344140307555,0,1,0.05523307068993421,0,0,RBF_SVM
1e-7,1,0.7187915511330145,0,1,0.05478683740221413,0,0,RBF_SVM
1e-7,10,0.7187915511330145,0,1,0.05478683740221413,0,0,RBF_SVM
1e-6,1e-7,0.7093854089280919,0,1,0.0535057084964364,0,0,RBF_SVM
1e-6,1e-6,0.7194812748288358,0,1,0.05488755569733069,0,0,RBF_SVM
1e-6,1e-5,0.7195385708007659,0,1,0.054630003966323726,0,0,RBF_SVM
1e-6,1e-4,0.7195764130855594,0,1,0.05482598555605326,0,0,RBF_SVM
1e-6,0.001,0.719600679948241,0,1,0.054659897536323526,0,0,RBF_SVM
1e-6,0.01,0.7193872679299509,0,1,0.05467926699679242,0,0,RBF_SVM
1e-6,0.1,0.7196042026346905,0,1,0.054897134901426635,0,0,RBF_SVM
1e-6,1,0.7193846145797366,0,1,0.0547801762078898,0,0,RBF_SVM
1e-6,10,0.7181738454482357,0.23342042042042044,0.9368710801393728,0.05451800749386313,0.14325112480062613,0.07928489325497103,RBF_SVM
1e-5,1e-7,0.7193008265233874,0,1,0.054710009207147366,0,0,RBF_SVM
1e-5,1e-6,0.719445765887839,0,1,0.05502787176138137,0,0,RBF_SVM
1e-5,1e-5,0.7194490051898589,0,1,0.05496820905575135,0,0,RBF_SVM
1e-5,1e-4,0.7194305250372324,0,1,0.054800745065664944,0,0,RBF_SVM
1e-5,0.001,0.7193904470672763,0,1,0.054867688251603854,0,0,RBF_SVM
1e-5,0.01,0.7194644383059017,0,1,0.0549187594885629,0,0,RBF_SVM
1e-5,0.1,0.7193610492025126,0,1,0.054820279072627716,0,0,RBF_SVM
1e-5,1,0.7178908847872263,0.24275825825825828,0.931034843205575,0.054453975528436324,0.15410187049895738,0.08805603413544372,RBF_SVM
1e-5,10,0.7178591204444863,0.7007597597597598,0.6255052264808363,0.05428959182882277,0.07414933773487731,0.09496213367906804,RBF_SVM
1e-4,1e-7,0.7187365396755641,0,1,0.054758702496075506,0,0,RBF_SVM
1e-4,1e-6,0.7187949055327104,0,1,0.054804379826117994,0,0,RBF_SVM
1e-4,1e-5,0.7187788821051017,0,1,0.05478618523616256,0,0,RBF_SVM
1e-4,1e-4,0.7187805758720393,0,1,0.05479969663142037,0,0,RBF_SVM
1e-4,0.001,0.7187805758720393,0,1,0.05479969663142037,0,0,RBF_SVM
1e-4,0.01,0.7188101054015689,0,1,0.05476869804675007,0,0,RBF_SVM
1e-4,0.1,0.7172732889684109,0.23702102102102102,0.9348478513356562,0.05446018679125677,0.14632426059896805,0.08255549681726856,RBF_SVM
1e-4,1,0.7174691276642496,0.7047987987987988,0.622945412311266,0.054311428515832795,0.07122183838152146,0.09129236844130208,RBF_SVM
1e-4,10,0.7173022081314764,0.7016201201201201,0.6241800232288037,0.0541786524753254,0.07647579151906518,0.09535447852333609,RBF_SVM
0.001,1e-7,0.7156326596631475,0,1,0.05543217656429923,0,0,RBF_SVM
0.001,1e-6,0.7156320562723002,0,1,0.0554285772559501,0,0,RBF_SVM
0.001,1e-5,0.7156301257703697,0,1,0.05542839402123789,0,0,RBF_SVM
0.001,1e-4,0.7156301257703697,0,1,0.05542839402123789,0,0,RBF_SVM
0.001,0.001,0.7157205733608173,0,1,0.05552942248315344,0,0,RBF_SVM
0.001,0.01,0.7148757660099123,0.18565465465465467,0.9511881533101045,0.0551398926840399,0.1342050698487601,0.06833865064048904,RBF_SVM
0.001,0.1,0.713225852158779,0.6852417417417418,0.6333670150987224,0.05457234155966201,0.07888801782288585,0.10213942235293634,RBF_SVM
0.001,1,0.7130941385636508,0.6841741741741741,0.6345807200929152,0.054661618751150866,0.07774037211181967,0.09778281685002119,RBF_SVM
0.001,10,0.7137021333179869,0.6826396396396397,0.6427619047619048,0.055001533142487465,0.07395463961359343,0.09613116772662172,RBF_SVM
0.01,1e-7,0.6970029158077938,0,1,0.06418741750993759,0,0,RBF_SVM
0.01,1e-6,0.6970002746649088,0,1,0.06418703827736968,0,0,RBF_SVM
0.01,1e-5,0.6969996311642653,0,1,0.06418717330261456,0,0,RBF_SVM
0.01,1e-4,0.6959082540728883,0,1,0.06745119140207297,0,0,RBF_SVM
0.01,0.001,0.6970335204542522,0.016255255255255254,0.9944401858304297,0.06422500167950104,0.04816093530047535,0.026896550235169497,RBF_SVM
0.01,0.01,0.6874492454126601,0.556524024024024,0.7043449477351916,0.0698475709570714,0.1762135921116239,0.1447175735787784,RBF_SVM
0.01,0.1,0.6862896127835152,0.5606651651651652,0.7070267131242741,0.06916179033145453,0.16163870950761527,0.14065696477328773,RBF_SVM
0.01,1,0.6874339766595864,0.5802582582582583,0.6937317073170731,0.0658461834331828,0.14178034866276334,0.13485846656270156,RBF_SVM
0.01,10,0.7170639882042321,0.569933933933934,0.7513031358885017,0.05375130405090319,0.07964459080036342,0.06978259433698329,RBF_SVM
0.1,1e-7,0.6419054468231298,0,1,0.07538168399241563,0,0,RBF_SVM
0.1,1e-6,0.6360752049959367,0,1,0.0854870315914324,0,0,RBF_SVM
0.1,1e-5,0.6333374184288818,0,1,0.08970600549815237,0,0,RBF_SVM
0.1,1e-4,0.6279758591343957,0,1,0.09754701531780285,0,0,RBF_SVM
0.1,0.001,0.6293667840314182,0.0026246246246246245,0.9958257839721254,0.097221878434082,0.01846162204352947,0.024170553834963554,RBF_SVM
0.1,0.01,0.6104820020368801,0.2498843843843844,0.8737444831591173,0.11054187680018256,0.1693161713059904,0.12200469435297154,RBF_SVM
0.1,0.1,0.6036332438710488,0.244503003003003,0.8677839721254356,0.11367081811254526,0.18181143717218073,0.14090234739398652,RBF_SVM
0.1,1,0.6236295119160973,0.27324774774774774,0.862623693379791,0.09989852490565006,0.14977787302385753,0.11667146555446076,RBF_SVM
0.1,10,0.6757337529166797,0.3716726726726727,0.856581881533101,0.062362542131811124,0.10248573783317952,0.0863980089739634,RBF_SVM
1e-8,1e-7,0.5083576738759665,0,1,0.028797236116413955,0,0,RBF_SVM
1e-8,1e-6,0.5767505515096979,0,1,0.07489726918902205,0,0,RBF_SVM
1e-8,1e-5,0.7002263683544171,0,1,0.0546586092662509,0,0,RBF_SVM
1e-8,1e-4,0.7065598224531151,0,1,0.055721957224861375,0,0,RBF_SVM
1e-8,0.001,0.706669415059659,0,1,0.05588946723330591,0,0,RBF_SVM
1e-8,0.01,0.7071125515759662,0,1,0.05593507569630787,0,0,RBF_SVM
1e-8,0.1,0.7071795889966622,0,1,0.05550423557399812,0,0,RBF_SVM
1e-8,1,0.7072465174233467,0,1,0.05590315603958846,0,0,RBF_SVM
1e-8,10,0.7072465174233467,0,1,0.05590315603958846,0,0,RBF_SVM
1e-7,1e-7,0.5687899742076571,0,1,0.07518214163316689,0,0,RBF_SVM
1e-7,1e-6,0.7054745019409654,0,1,0.0535312091046297,0,0,RBF_SVM
1e-7,1e-5,0.7125513671336842,0,1,0.05460487397034476,0,0,RBF_SVM
1e-7,1e-4,0.713181694324987,0,1,0.05472976010549552,0,0,RBF_SVM
1e-7,0.001,0.7130325307886284,0,1,0.05442528290785302,0,0,RBF_SVM
1e-7,0.01,0.7129809897005019,0,1,0.05470418539304886,0,0,RBF_SVM
1e-7,0.1,0.7132722138514821,0,1,0.05480909829294651,0,0,RBF_SVM
1e-7,1,0.7130528132662279,0,1,0.0546668508679769,0,0,RBF_SVM
1e-7,10,0.7130528132662279,0,1,0.0546668508679769,0,0,RBF_SVM
1e-6,1e-7,0.7072155509167705,0,1,0.05283612045972512,0,0,RBF_SVM
1e-6,1e-6,0.713634847390945,0,1,0.05465915096128455,0,0,RBF_SVM
1e-6,1e-5,0.7140610349024983,0,1,0.054871368284905776,0,0,RBF_SVM
1e-6,1e-4,0.714023746743259,0,1,0.05477686796163844,0,0,RBF_SVM
1e-6,0.001,0.7136911659045806,0,1,0.054704379205909585,0,0,RBF_SVM
1e-6,0.01,0.7139275817629476,0,1,0.05486909163778122,0,0,RBF_SVM
1e-6,0.1,0.713845923449582,0,1,0.054789111237369424,0,0,RBF_SVM
1e-6,1,0.7137849801020533,0,1,0.054900811690215,0,0,RBF_SVM
1e-6,10,0.7111292093487216,0.2718873873873874,0.909130081300813,0.05460892346379738,0.1694789927764541,0.10395505257924224,RBF_SVM
1e-5,1e-7,0.7138800656056754,0,1,0.05462706407100741,0,0,RBF_SVM
1e-5,1e-6,0.7137806177257396,0,1,0.054664541390448976,0,0,RBF_SVM
1e-5,1e-5,0.7137710968808529,0,1,0.05463502181912776,0,0,RBF_SVM
1e-5,1e-4,0.7138158681329413,0,1,0.054569867896938504,0,0,RBF_SVM
1e-5,0.001,0.7138467805784879,0,1,0.05467090865745755,0,0,RBF_SVM
1e-5,0.01,0.7137718886133521,0,1,0.05461398471065127,0,0,RBF_SVM
1e-5,0.1,0.7138191527764699,0,1,0.05466279830797166,0,0,RBF_SVM
1e-5,1,0.7109295419112492,0.26035135135135135,0.9094413472706155,0.05446501083141172,0.17616724425492256,0.10831350277071239,RBF_SVM
1e-5,10,0.7084683655781217,0.7021666666666667,0.6062740998838559,0.05474506410451707,0.07141263497353119,0.08743665488045137,RBF_SVM
1e-4,1e-7,0.7132579155810863,0,1,0.05509597720616557,0,0,RBF_SVM
1e-4,1e-6,0.7132558987558988,0,1,0.05505936882521272,0,0,RBF_SVM
1e-4,1e-5,0.7132391145500901,0,1,0.055080843906154725,0,0,RBF_SVM
1e-4,1e-4,0.7132017958725275,0,1,0.05510682961298481,0,0,RBF_SVM
1e-4,0.001,0.7132865112499259,0,1,0.05512038793066506,0,0,RBF_SVM
1e-4,0.01,0.7133536855671002,0,1,0.055133695431389726,0,0,RBF_SVM
1e-4,0.1,0.7107455303735791,0.25303003003003005,0.9146562137049942,0.05480519141053106,0.16842875487393083,0.09596672987187962,RBF_SVM
1e-4,1,0.7082225928018611,0.6985900900900901,0.607541231126597,0.05465733173991507,0.07031863359031021,0.08986602081523942,RBF_SVM
1e-4,10,0.7079345695870086,0.7006531531531531,0.6079372822299651,0.05466405169091346,0.06977354928240109,0.08870677163685897,RBF_SVM
0.001,1e-7,0.7090972121947732,0,1,0.05540571950857504,0,0,RBF_SVM
0.001,1e-6,0.7091287864519572,0,1,0.05541859793133403,0,0,RBF_SVM
0.001,1e-5,0.7090978984210692,0,1,0.05541148519564273,0,0,RBF_SVM
0.001,1e-4,0.7091262124493832,0,1,0.05541973455052258,0,0,RBF_SVM
0.001,0.001,0.709142426398524,0,1,0.05537305125102047,0,0,RBF_SVM
0.001,0.01,0.7074254140900482,0.2303108108108108,0.9227247386759582,0.05514068452290452,0.15687474186140524,0.0953145882362265,RBF_SVM
0.001,0.1,0.7043479646894281,0.6903258258258258,0.6139361207897793,0.0549512790374513,0.07043204286371267,0.09178004922834108,RBF_SVM
0.001,1,0.7040774066749677,0.6878393393393394,0.6161974448315912,0.05483028871348909,0.07471642018310147,0.0927990410181057,RBF_SVM
0.001,10,0.7051810791627865,0.6840675675675676,0.6252148664343786,0.05475099867161134,0.0723985726291719,0.0887628289275417,RBF_SVM
0.01,1e-7,0.6904620853431829,0,1,0.05955072195915324,0,0,RBF_SVM
0.01,1e-6,0.6904621014742965,0,1,0.05955115928497477,0,0,RBF_SVM
0.01,1e-5,0.6904621014742965,0,1,0.05955115928497477,0,0,RBF_SVM
0.01,1e-4,0.6904727549849501,0,1,0.059564247980544605,0,0,RBF_SVM
0.01,0.001,0.6882318075915637,0.022174174174174176,0.9930836236933798,0.06617602966609783,0.05058393564786404,0.025613935292430678,RBF_SVM
0.01,0.01,0.6845897378214452,0.6007357357357357,0.6658850174216028,0.06202164994569851,0.13562408492584796,0.12647649736607705,RBF_SVM
0.01,0.1,0.6796538454831138,0.5942522522522523,0.6680952380952381,0.07133726416026512,0.1407823476324783,0.12530786526812301,RBF_SVM
0.01,1,0.6830399048874659,0.6051066066066066,0.6634425087108013,0.06208580966324449,0.12779173059086824,0.11779618655178994,RBF_SVM
0.01,10,0.704419777791729,0.5590465465465465,0.7293101045296168,0.04993772630999879,0.08002772460966351,0.07287085252272983,RBF_SVM
0.1,1e-7,0.6276900759644662,0,1,0.07674323448603136,0,0,RBF_SVM
0.1,1e-6,0.620251640141884,0,1,0.08797922449427874,0,0,RBF_SVM
0.1,1e-5,0.6125906969687458,0,1,0.09761053530034258,0,0,RBF_SVM
0.1,1e-4,0.6127902737232006,0,1,0.0974047157126987,0,0,RBF_SVM
0.1,0.001,0.6212433627006798,0.018186186186186188,0.9812322880371661,0.0869369686796956,0.04914786877665347,0.054105457708925636,RBF_SVM
0.1,0.01,0.6018444420029786,0.25302102102102103,0.8552996515679443,0.10008982926588895,0.15371569826876688,0.11836889045541088,RBF_SVM
0.1,0.1,0.589211103961104,0.26465165165165166,0.8408397212543554,0.10640356588036609,0.15492333015306056,0.12356953022494517,RBF_SVM
0.1,1,0.6284047758559954,0.30851951951951956,0.8335261324041812,0.08021139637220391,0.12246232218651384,0.10628822710693928,RBF_SVM
0.1,10,0.6635402754671047,0.35351651651651655,0.8486655052264809,0.05869251306166144,0.08469200093135945,0.07610702257031329,RBF_SVM
1e-8,1e-7,0.509799839909596,0,1,0.031101147686668086,0,0,RBF_SVM
1e-8,1e-6,0.5763126523736279,0,1,0.07186202627852217,0,0,RBF_SVM
1e-8,1e-5,0.7044409300415398,0,1,0.053830741242291834,0,0,RBF_SVM
1e-8,1e-4,0.7112943043217433,0,1,0.054424783653261824,0,0,RBF_SVM
1e-8,0.001,0.7110390900482364,0,1,0.05426640771002016,0,0,RBF_SVM
1e-8,0.01,0.7113620746181721,0,1,0.05485700760602253,0,0,RBF_SVM
1e-8,0.1,0.7109377731389926,0,1,0.05402391295523715,0,0,RBF_SVM
1e-8,1,0.7110853396950958,0,1,0.05440400254950098,0,0,RBF_SVM
1e-8,10,0.7110853396950958,0,1,0.05440400254950098,0,0,RBF_SVM
